,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
46,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,408.2406369345539
47,0.3646249831578996,0.4003750168421004,0.03575003368420082,False,LLM only,400.0,0.0
48,0.33141443764216416,0.4196731466522392,0.08825870901007504,True,confidence-driven,400.0,459.9066344159957
49,0.3195356177354601,0.4084643822645399,0.08892876452907983,True,human + LLM (non-adaptive),400.0,453.5674461702762
50,0.3289142180378359,0.4260857819621641,0.09717156392432824,True,human only,400.0,385.0020376579452
51,0.3780121887723331,0.4139878112276669,0.03597562245533381,False,LLM only,400.0,0.0
52,0.3122878833074895,0.3953611789357567,0.08307329562826715,True,confidence-driven,400.0,513.6240623133685
53,0.34708548354652063,0.4359145164534794,0.08882903290695876,True,human + LLM (non-adaptive),400.0,454.50289139694326
54,0.36426519712334343,0.46573480287665653,0.1014696057533131,False,human only,400.0,355.12341768416246
55,0.3671030023279959,0.4028969976720041,0.03579399534400818,False,LLM only,400.0,0.0
56,0.28670164047588176,0.36563585802093335,0.07893421754505159,True,confidence-driven,400.0,563.2819528198145
57,0.31161315678012386,0.4013868432198761,0.08977368643975225,True,human + LLM (non-adaptive),400.0,445.7536485661566
58,0.29136202068946915,0.3836379793105309,0.09227595862106175,True,human only,400.0,423.73011912714543
59,0.3507573828067873,0.3862426171932127,0.03548523438642537,True,LLM only,400.0,0.0
60,0.2776150601314048,0.3583546138620989,0.08073955373069408,False,confidence-driven,400.0,540.8050464931732
61,0.2902204165041815,0.38277958349581853,0.09255916699163702,True,human + LLM (non-adaptive),400.0,421.33796688382785
62,0.2937038713893442,0.3862961286106559,0.0925922572213117,True,human only,400.0,421.05975257782455
63,0.3680943497633508,0.4039056502366492,0.03581130047329839,False,LLM only,400.0,0.0
64,0.3598512480078223,0.446603432284048,0.08675218427622566,True,confidence-driven,400.0,474.63830853269434
65,0.31486212208562564,0.40313787791437433,0.08827575582874869,True,human + LLM (non-adaptive),400.0,459.74376607829646
66,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,408.240636934554
67,0.37454004555987874,0.4104599544401213,0.035919908880242546,False,LLM only,400.0,0.0
68,0.30137747563258904,0.3838264947990719,0.08244901916648284,True,confidence-driven,400.0,520.6977002314185
69,0.29434473833203134,0.3836552616679687,0.08931052333593736,True,human + LLM (non-adaptive),400.0,450.0124657192721
70,0.34539498057447615,0.4446050194255239,0.09921003885104773,True,human only,400.0,370.3901305907363
71,0.3824777872204543,0.41852221277954577,0.036044425559091486,False,LLM only,400.0,0.0
72,0.32301513320370023,0.41039497780174305,0.08737984459804282,True,confidence-driven,400.0,468.4184796560897
73,0.2443235377961434,0.33367646220385655,0.08935292440771314,False,human + LLM (non-adaptive),400.0,449.6201270394818
74,0.28902089783676743,0.3809791021632326,0.09195820432646518,True,human only,400.0,426.43772119241913
75,0.34729297690077515,0.38270702309922483,0.03541404619844968,True,LLM only,400.0,0.0
76,0.30603509965594083,0.3933165741957158,0.08728147453977497,True,confidence-driven,400.0,469.38542422231365
77,0.3124747837929597,0.4055252162070403,0.09305043241408062,True,human + LLM (non-adaptive),400.0,417.23492290978015
78,0.307769853286185,0.40223014671381496,0.09446029342762996,True,human only,400.0,405.7784651907273
79,0.3636339155667004,0.39936608443329963,0.035732168866599245,False,LLM only,400.0,0.0
80,0.2877126665000193,0.3695993262981357,0.08188665979811638,True,confidence-driven,400.0,527.1911859751579
81,0.29962454390903487,0.3883754560909651,0.08875091218193021,True,human + LLM (non-adaptive),400.0,455.2375968246863
82,0.2866805104025766,0.37831948959742345,0.09163897919484687,True,human only,400.0,429.1833375216357
83,0.3651205469996879,0.40087945300031214,0.03575890600062426,False,LLM only,400.0,0.0
84,0.33511207058131703,0.42619144308614204,0.091079372504825,True,confidence-driven,400.0,434.0590152647716
85,0.32272668320005077,0.4152733167999492,0.09254663359989845,True,human + LLM (non-adaptive),400.0,421.44341450886077
86,0.33832817787070096,0.43667182212929906,0.0983436442585981,True,human only,400.0,376.4995941026711
87,0.3839666721846643,0.42003332781533576,0.03606665563067146,False,LLM only,400.0,0.0
88,0.3232308171020696,0.4089029025370111,0.08567208543494154,True,confidence-driven,400.0,485.6259598948065
89,0.33010792004233463,0.41789207995766536,0.08778415991533073,True,human + LLM (non-adaptive),400.0,464.474458729643
90,0.31246401475870633,0.40753598524129364,0.09507197048258731,True,human only,400.0,400.95050815756576
91,0.3641294393419089,0.3998705606580911,0.035741121316182234,False,LLM only,400.0,0.0
92,0.31421557973882086,0.3995322791292467,0.08531669939042585,True,confidence-driven,400.0,489.32205359956197
93,0.29871923800437944,0.3892807619956205,0.09056152399124107,True,human + LLM (non-adaptive),400.0,438.64312250719183
94,0.28200197278462,0.37299802721538,0.09099605443075998,True,human only,400.0,434.7918381381997
95,0.3586797834135479,0.3943202165864521,0.03564043317290422,True,LLM only,400.0,0.0
96,0.32064928634755097,0.40929789975836006,0.0886486134108091,True,confidence-driven,400.0,456.202306786133
97,0.2800324748880197,0.36796752511198033,0.08793505022396064,True,human + LLM (non-adaptive),400.0,463.01491972591054
98,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,408.240636934554
99,0.3869449683765073,0.4230550316234927,0.0361100632469854,False,LLM only,400.0,0.0
100,0.3301984565941567,0.41307387844214116,0.08287542184798447,True,confidence-driven,400.0,515.8510103906233
101,0.29028828178579374,0.3777117182142063,0.08742343642841255,True,human + LLM (non-adaptive),400.0,467.99091242023246
102,0.3030784059758181,0.39692159402418187,0.09384318804836378,True,human only,400.0,410.73579164203863
103,0.37106886977034154,0.4069311302296585,0.03586226045931695,False,LLM only,400.0,0.0
104,0.2709752367140883,0.35051079580649036,0.07953555909240206,False,confidence-driven,400.0,555.6476172947064
105,0.34708548354652063,0.4359145164534794,0.08882903290695876,True,human + LLM (non-adaptive),400.0,454.50289139694326
106,0.31951023263351785,0.41548976736648213,0.09597953473296428,True,human only,400.0,393.94035704800615
107,0.3725563977818919,0.4084436022181081,0.03588720443621618,False,LLM only,400.0,0.0
108,0.35530913953705373,0.44506659387866315,0.08975745434160942,True,confidence-driven,400.0,445.901909585739
109,0.3044605893077957,0.38853941069220427,0.08407882138440859,True,human + LLM (non-adaptive),400.0,502.5199950931221
110,0.27966383846438797,0.37033616153561205,0.09067232307122408,True,human only,400.0,437.6563924504878
111,0.3725563977818919,0.4084436022181081,0.03588720443621618,False,LLM only,400.0,0.0
112,0.32084483564893757,0.4066578591071895,0.08581302345825192,True,confidence-driven,400.0,484.17139231807107
113,0.35939467507355055,0.4486053249264495,0.08921064985289895,True,human + LLM (non-adaptive),400.0,450.9385705497142
114,0.34068318453043556,0.43931681546956447,0.09863363093912891,True,human only,400.0,374.4384072157703
115,0.37602798874258037,0.41197201125741967,0.0359440225148393,False,LLM only,400.0,0.0
116,0.27858279390266766,0.36444536130508537,0.08586256740241771,True,confidence-driven,400.0,483.6615708387768
117,0.3195110234872439,0.41348897651275607,0.09397795302551215,True,human + LLM (non-adaptive),400.0,409.6456805997735
118,0.35482556064346504,0.455174439356535,0.10034887871306997,True,human only,400.0,362.57793919136094
119,0.37602798874258037,0.41197201125741967,0.0359440225148393,False,LLM only,400.0,0.0
120,0.27329002746897646,0.35557420726942446,0.082284179800448,False,confidence-driven,400.0,522.5890258527671
121,0.3233151121421256,0.4146848878578744,0.09136977571574878,True,human + LLM (non-adaptive),400.0,431.51880274450724
122,0.3289142180378359,0.4260857819621641,0.09717156392432824,True,human only,400.0,385.0020376579452
123,0.3765240092276683,0.4124759907723317,0.03595198154466339,False,LLM only,400.0,0.0
124,0.2951325364527386,0.3799913018885217,0.08485876543578308,True,confidence-driven,400.0,494.14516648374916
125,0.3412187857465704,0.43678121425342964,0.09556242850685925,True,human + LLM (non-adaptive),400.0,397.13971397139716
126,0.33832817787070096,0.43667182212929906,0.0983436442585981,True,human only,400.0,376.4995941026711
127,0.38098907810870547,0.4170109218912946,0.0360218437825891,False,LLM only,400.0,0.0
128,0.2665316066572,0.3502306889997594,0.0836990823425594,False,confidence-driven,400.0,506.67219954677734
129,0.2991649416913762,0.38383505830862386,0.08467011661724766,True,human + LLM (non-adaptive),400.0,496.1521579097015
130,0.25399690595697305,0.3410030940430269,0.08700618808605387,False,human only,400.0,472.10687008674984
131,0.37553198796080045,0.4114680120391996,0.03593602407839913,False,LLM only,400.0,0.0
132,0.30780744999549176,0.3915378427057568,0.08373039271026506,True,confidence-driven,400.0,506.32796269197087
133,0.33093506431091907,0.42206493568908093,0.09112987137816186,True,human + LLM (non-adaptive),400.0,433.6157290802557
134,0.32656227230661655,0.42343772769338345,0.0968754553867669,True,human only,400.0,387.1944810306881
135,0.3656161308523714,0.40138386914762864,0.035767738295257256,False,LLM only,400.0,0.0
136,0.32487431020957885,0.41046908657984066,0.0855947763702618,True,confidence-driven,400.0,486.42653338211466
137,0.3218735455431567,0.41112645445684326,0.08925290891368654,True,human + LLM (non-adaptive),400.0,450.5463732811025
138,0.29604644250261125,0.3889535574973888,0.09290711499477755,True,human only,400.0,418.42586393422613
139,0.3854557326763671,0.4215442673236329,0.0360885346472658,False,LLM only,400.0,0.0
140,0.3004033783058803,0.3837491715378774,0.08334579323199709,True,confidence-driven,400.0,510.58000179295317
141,0.33123292664851056,0.42176707335148944,0.09053414670297888,True,human + LLM (non-adaptive),400.0,438.8874325161183
142,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,382.8368208424425
143,0.36313841184734114,0.3988615881526589,0.03572317630531774,False,LLM only,400.0,0.0
144,0.3032242395044902,0.3834694377580081,0.08024519825351795,True,confidence-driven,400.0,546.8291830170925
145,0.3304172138514627,0.4175827861485373,0.08716557229707456,True,human + LLM (non-adaptive),400.0,470.5284321041158
146,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,382.8368208424425
147,0.3799967032265276,0.4160032967734724,0.0360065935469448,False,LLM only,400.0,0.0
148,0.2971772747476281,0.38183366303275745,0.08465638828512934,True,confidence-driven,400.0,496.2986718715047
149,0.3309691615764793,0.4270308384235207,0.09606167684704137,True,human + LLM (non-adaptive),400.0,393.3147389523229
150,0.34303878716654707,0.44196121283345297,0.0989224256669059,True,human only,400.0,372.40206683147096
151,0.384959359695894,0.42104064030410604,0.03608128060821203,False,LLM only,400.0,0.0
152,0.2645145097418804,0.3466199481977411,0.08210543845586071,False,confidence-driven,400.0,524.6511204811092
153,0.2928549074403407,0.38514509255965934,0.09229018511931864,True,human + LLM (non-adaptive),400.0,423.60948134240783
154,0.3242109555936837,0.4207890444063163,0.09657808881263263,True,human only,400.0,389.41466310710024
155,0.3804928808734726,0.41650711912652744,0.03601423825305483,False,LLM only,400.0,0.0
156,0.33647760119181236,0.4185772878978784,0.08209968670606604,True,confidence-driven,400.0,524.7176725074544
157,0.2935559658555936,0.3794440341444064,0.08588806828881279,True,human + LLM (non-adaptive),400.0,483.39946320565144
158,0.2937038713893442,0.3862961286106559,0.0925922572213117,True,human only,400.0,421.0597525778245
159,0.37007728359824216,0.40592271640175787,0.03584543280351571,False,LLM only,400.0,0.0
160,0.3069839205663549,0.3902453114877011,0.08326139092134621,True,confidence-driven,400.0,511.52005583410033
161,0.2864349397322933,0.38156506026770676,0.09513012053541348,True,human + LLM (non-adaptive),400.0,400.49590490163723
162,0.31716083833796693,0.41283916166203305,0.09567832332406612,True,human only,400.0,396.24695954549054
163,0.3730522800647862,0.40894771993521384,0.03589543987042765,False,LLM only,400.0,0.0
164,0.3419983437385835,0.43068690262127995,0.08868855888269644,True,confidence-driven,400.0,455.82525457799284
165,0.3576106949929205,0.4503893050070796,0.0927786100141591,True,human + LLM (non-adaptive),400.0,419.49793882418584
166,0.3571846326281906,0.45781536737180933,0.10063073474361872,True,human only,400.0,360.6817434466263
167,0.368590053373023,0.40440994662697705,0.03581989325395407,False,LLM only,400.0,0.0
168,0.29646260569008603,0.38043130935655095,0.08396870366646492,True,confidence-driven,400.0,503.71896771987315
169,0.27822363195142774,0.3697763680485723,0.09155273609714454,True,human + LLM (non-adaptive),400.0,429.92952609499537
170,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,382.8368208424425
171,0.36759866607687014,0.4034013339231299,0.03580266784625974,False,LLM only,400.0,0.0
172,0.35648316886165954,0.4372356124035244,0.08075244354186484,True,confidence-driven,400.0,540.6492591388583
173,0.3130599861337642,0.4049400138662358,0.09188002773247161,True,human + LLM (non-adaptive),400.0,427.10773526419155
174,0.31011659804786296,0.404883401952137,0.09476680390427406,True,human only,400.0,403.34863162440433
175,0.3611565978326379,0.3968434021673621,0.035686804334724154,False,LLM only,400.0,0.0
176,0.3285862399092345,0.41414066521911996,0.08555442530988544,True,confidence-driven,400.0,486.84514977110825
177,0.2946162215674879,0.38838377843251215,0.09376755686502425,True,human + LLM (non-adaptive),400.0,411.34942695236094
178,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,408.240636934554
179,0.37454004555987874,0.4104599544401213,0.035919908880242546,False,LLM only,400.0,0.0
180,0.29023223944958454,0.3764507223850784,0.08621848293549383,True,confidence-driven,400.0,480.0219099137471
181,0.3120855275880845,0.39591447241191546,0.08382894482383096,True,human + LLM (non-adaptive),400.0,505.24665763940635
182,0.26331885573324076,0.3516811442667592,0.08836228853351846,False,human only,400.0,458.9183098394598
183,0.35818448109970297,0.39381551890029703,0.03563103780059407,True,LLM only,400.0,0.0
184,0.31318891814636324,0.4000955712007827,0.08690665305441947,True,confidence-driven,400.0,473.0965071778323
185,0.34474642137588535,0.4332535786241147,0.08850715724822933,True,human + LLM (non-adaptive),400.0,457.54119138149554
186,0.31011659804786296,0.404883401952137,0.09476680390427406,True,human only,400.0,403.3486316244043
187,0.3611565978326379,0.3968434021673621,0.035686804334724154,False,LLM only,400.0,0.0
188,0.2887705105036339,0.3732222705271696,0.08445176002353572,True,confidence-driven,400.0,498.490003000851
189,0.31252657176631693,0.40047342823368304,0.08794685646736611,True,human + LLM (non-adaptive),400.0,462.9010012157563
190,0.3148120969687636,0.41018790303123637,0.09537580606247276,True,human only,400.0,398.58348288264733
191,0.36611173470112957,0.40188826529887045,0.035776530597740885,False,LLM only,400.0,0.0
192,0.32333977482552145,0.4079824671569833,0.08464269233146182,True,confidence-driven,400.0,496.44490283449164
193,0.33416995853175774,0.4288300414682423,0.09466008293648454,True,human + LLM (non-adaptive),400.0,404.1922348345689
194,0.34068318453043556,0.43931681546956447,0.09863363093912891,True,human only,400.0,374.4384072157703
195,0.3646249831578996,0.4003750168421004,0.03575003368420082,False,LLM only,400.0,0.0
196,0.29415656673101,0.3732318051394955,0.07907523840848552,True,confidence-driven,400.0,561.4780904804343
197,0.3538069319394567,0.4441930680605433,0.09038613612108659,True,human + LLM (non-adaptive),400.0,440.2116918274273
198,0.33597377247508037,0.43402622752491965,0.09805245504983928,True,human only,400.0,378.58608061681224
199,0.3775161092555133,0.4134838907444867,0.035967781488973394,False,LLM only,400.0,0.0
200,0.3716505964995768,0.4607309834198144,0.08908038692023756,False,confidence-driven,400.0,452.15064471129415
201,0.26076844007277233,0.34723155992722765,0.08646311985445532,False,human + LLM (non-adaptive),400.0,477.54323188295564
202,0.24004024934348783,0.3249597506565121,0.08491950131302428,False,human only,400.0,493.5015180127199
203,0.34828270442107323,0.38371729557892675,0.03543459115785352,True,LLM only,400.0,0.0
204,0.36788377644435494,0.45389763782697884,0.0860138613826239,False,confidence-driven,400.0,482.1095285154758
205,0.3659230609182343,0.45207693908176566,0.08615387816353137,False,human + LLM (non-adaptive),400.0,480.6796090650049
206,0.31011659804786296,0.404883401952137,0.09476680390427406,True,human only,400.0,403.3486316244043
207,0.3943937642446941,0.4306062357553059,0.0362124715106118,False,LLM only,400.0,0.0
208,0.32833095358553877,0.4143871085285923,0.08605615494305352,True,confidence-driven,400.0,481.67695559899624
209,0.29783168066166044,0.3901683193383395,0.09233663867667907,True,human + LLM (non-adaptive),400.0,423.21591338728075
210,0.2866805104025766,0.37831948959742345,0.09163897919484687,True,human only,400.0,429.1833375216357
211,0.369085776891552,0.40491422310844805,0.03582844621689607,False,LLM only,400.0,0.0
212,0.30504668995931605,0.3869563078309569,0.08190961787164086,True,confidence-driven,400.0,526.9238030180709
213,0.29962454390903487,0.3883754560909651,0.08875091218193021,True,human + LLM (non-adaptive),400.0,455.23759682468625
214,0.27966383846438797,0.37033616153561205,0.09067232307122408,True,human only,400.0,437.6563924504879
215,0.36710300232799586,0.40289699767200415,0.03579399534400829,False,LLM only,400.0,0.0
216,0.30180489155441853,0.3866413561390331,0.08483646458461458,True,confidence-driven,400.0,494.38180552563085
217,0.3417884170308786,0.43621158296912144,0.09442316593824285,True,human + LLM (non-adaptive),400.0,406.07424071991005
218,0.35482556064346504,0.455174439356535,0.10034887871306997,True,human only,400.0,362.57793919136094
219,0.384959359695894,0.42104064030410604,0.03608128060821203,False,LLM only,400.0,0.0
220,0.31651922089681767,0.40092043641115876,0.0844012155143411,True,confidence-driven,400.0,499.0334373610329
221,0.3335746488313215,0.4244253511686785,0.09085070233735704,True,human + LLM (non-adaptive),400.0,436.07460378817166
222,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,382.8368208424425
223,0.3874414191574626,0.42355858084253745,0.03611716168507484,False,LLM only,400.0,0.0
224,0.3458568658627283,0.4351233705602335,0.08926650469750519,True,confidence-driven,400.0,450.42029930545203
225,0.32625175763156045,0.41674824236843955,0.0904964847368791,True,human + LLM (non-adaptive),400.0,439.22384523138714
226,0.32656227230661655,0.42343772769338345,0.0968754553867669,True,human only,400.0,387.1944810306881
227,0.37156469262092945,0.4074353073790706,0.03587061475814113,False,LLM only,400.0,0.0
228,0.3093923041643138,0.39310057028818673,0.08370826612387294,True,confidence-driven,400.0,506.57119477047263
229,0.3467819420553917,0.43621805794460833,0.08943611588921663,True,human + LLM (non-adaptive),400.0,448.8517988652814
230,0.3289142180378359,0.4260857819621641,0.09717156392432824,True,human only,400.0,385.00203765794527
231,0.36264292819898086,0.39835707180101915,0.035714143602038284,False,LLM only,400.0,0.0
232,0.29677310922145805,0.38161927712676247,0.08484616790530441,True,confidence-driven,400.0,494.27882133670926
233,0.3069377041324923,0.3960622958675077,0.08912459173501541,True,human + LLM (non-adaptive),400.0,451.7387954935613
234,0.31716083833796693,0.41283916166203305,0.09567832332406612,True,human only,400.0,396.24695954549054
235,0.35719393716941317,0.39280606283058683,0.035612125661173666,True,LLM only,400.0,0.0
236,0.28071697214013497,0.362917070192699,0.08220009805256401,True,confidence-driven,400.0,523.5575917277009
237,0.3422818942328051,0.42571810576719493,0.08343621153438985,True,human + LLM (non-adaptive),400.0,509.5757182229783
238,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,382.8368208424425
239,0.3854557326763671,0.4215442673236329,0.0360885346472658,False,LLM only,400.0,0.0
240,0.334091840899591,0.42430805372033575,0.09021621282074477,True,confidence-driven,400.0,441.7391950345733
241,0.30105858902610616,0.3919414109738938,0.09088282194778763,True,human + LLM (non-adaptive),400.0,435.7906665650628
242,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,408.24063693455395
243,0.3646249831578996,0.4003750168421004,0.03575003368420082,False,LLM only,400.0,0.0
244,0.34760316101315925,0.4371563053321722,0.08955314431901296,True,confidence-driven,400.0,447.7741961495997
245,0.3494253164575956,0.4385746835424044,0.0891493670848088,True,human + LLM (non-adaptive),400.0,451.5082062554524
246,0.35482556064346504,0.455174439356535,0.10034887871306997,True,human only,400.0,362.57793919136094
247,0.3512523799862049,0.3867476200137951,0.03549524002759019,True,LLM only,400.0,0.0
248,0.34916802844683487,0.4345929059932015,0.08542487754636663,True,confidence-driven,400.0,488.192665530649
249,0.28469937068212237,0.37330062931787766,0.0886012586357553,True,human + LLM (non-adaptive),400.0,456.6498848888104
250,0.2937038713893442,0.3862961286106559,0.0925922572213117,True,human only,400.0,421.0597525778245
251,0.3730522800647862,0.40894771993521384,0.03589543987042765,False,LLM only,400.0,0.0
252,0.33479368324468456,0.41628373576010386,0.0814900525154193,True,confidence-driven,400.0,531.8414698925089
253,0.3187525081368018,0.4042474918631982,0.08549498372639641,True,human + LLM (non-adaptive),400.0,487.46277146553626
254,0.28200197278462,0.37299802721538,0.09099605443075998,True,human only,400.0,434.79183813819964
255,0.379004406747493,0.41499559325250707,0.035991186505014094,False,LLM only,400.0,0.0
256,0.3077983797393312,0.39708407725581363,0.08928569751648241,True,confidence-driven,400.0,450.242411315486
257,0.3341742076509979,0.4238257923490021,0.08965158469800416,True,human + LLM (non-adaptive),400.0,446.8706674589028
258,0.31716083833796693,0.41283916166203305,0.09567832332406612,True,human only,400.0,396.24695954549054
259,0.38644853702830934,0.4225514629716907,0.03610292594338138,False,LLM only,400.0,0.0
260,0.35343907923400464,0.4397959192074016,0.08635683997339694,True,confidence-driven,400.0,478.6177772909746
261,0.3022653971066259,0.39073460289337403,0.0884692057867481,True,human + LLM (non-adaptive),400.0,457.90137521038025
262,0.31716083833796693,0.41283916166203305,0.09567832332406612,True,human only,400.0,396.2469595454905
263,0.35818448109970297,0.39381551890029703,0.03563103780059407,True,LLM only,400.0,0.0
264,0.31960351444882534,0.40602083961455854,0.0864173251657332,True,confidence-driven,400.0,478.0058100661219
265,0.2999304451039017,0.38806955489609823,0.08813910979219652,True,human + LLM (non-adaptive),400.0,461.0516703544415
266,0.31951023263351785,0.41548976736648213,0.09597953473296428,True,human only,400.0,393.9403570480062
267,0.3656161308523714,0.40138386914762864,0.035767738295257256,False,LLM only,400.0,0.0
268,0.31511523151180026,0.4066316041523705,0.09151637264057022,True,confidence-driven,400.0,430.24471530079296
269,0.34210239088442523,0.4308976091155748,0.08879521823114955,True,human + LLM (non-adaptive),400.0,454.8206978064509
270,0.33361997371637,0.43138002628363004,0.09776005256726006,True,human only,400.0,380.69833097791627
271,0.38644853702830934,0.4225514629716907,0.03610292594338138,False,LLM only,400.0,0.0
272,0.3384147504250242,0.4232949329771858,0.08488018255216156,True,confidence-driven,400.0,493.9180596233054
273,0.3007618620204181,0.39223813797958185,0.09147627595916374,True,human + LLM (non-adaptive),400.0,430.5926538328785
274,0.34068318453043556,0.43931681546956447,0.09863363093912891,True,human only,400.0,374.4384072157704
275,0.38595212512439614,0.4220478748756039,0.03609574975120777,False,LLM only,400.0,0.0
276,0.3197949962211488,0.4116672161700782,0.09187221994892936,True,confidence-driven,400.0,427.17473633058495
277,0.3321385119029325,0.4208614880970675,0.08872297619413505,True,human + LLM (non-adaptive),400.0,455.5007472073372
278,0.34539498057447615,0.4446050194255239,0.09921003885104773,True,human only,400.0,370.3901305907363
279,0.3725563977818919,0.4084436022181081,0.03588720443621618,False,LLM only,400.0,0.0
280,0.3075974243575155,0.3924997838633098,0.08490235950579428,True,confidence-driven,400.0,493.6830550357272
281,0.30054870773316045,0.3874512922668395,0.08690258453367905,True,human + LLM (non-adaptive),400.0,473.13702297204765
282,0.33597377247508037,0.43402622752491965,0.09805245504983928,True,human only,400.0,378.58608061681224
283,0.36313841184734114,0.3988615881526589,0.03572317630531774,False,LLM only,400.0,0.0
284,0.3221243547161363,0.40808021847665543,0.08595586376051911,True,confidence-driven,400.0,482.703638383016
