,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
56,0.04626059981061542,0.9073253367766485,0.8610647369660331,True,human + LLM (confidence),273.0,958.4618235804994
57,-0.3350604129584997,1.0590596745270078,1.3941200874855075,True,human + LLM (uniform),273.0,365.63356546359967
58,-0.9023231115147533,0.7540836918325456,1.656406803347299,True,human only,273.0,259.0075453345314
59,-0.2640591460773079,0.13488165734772695,0.39894080342503485,True,LLM only,273.0,0.0
60,-0.5107280965839782,0.297884718880659,0.8086128154646373,True,human + LLM (confidence),273.0,1086.8389322233002
61,0.009585263075531758,1.5431365337152392,1.5335512706397074,True,human + LLM (uniform),273.0,302.16894404161513
62,-0.6331006739245296,0.7608716006103394,1.393972274534869,True,human only,273.0,365.7111111114751
63,-0.2437989922387341,0.16723422884489,0.4110332210836241,True,LLM only,273.0,0.0
64,-0.650960514617473,0.1392333420321138,0.7901938566495867,True,human + LLM (confidence),273.0,1138.0966089828069
65,0.40709321600629156,1.8394164404953735,1.4323232244890818,False,human + LLM (uniform),273.0,346.3892133223045
66,-0.34279738105466645,1.2353804432372089,1.5781778242918754,True,human only,273.0,285.3215364328225
67,-0.1513459698808312,0.26774545192232185,0.41909142180315306,True,LLM only,273.0,0.0
68,-0.4149942534222917,0.4141828736717915,0.8291771270940832,True,human + LLM (confidence),273.0,1033.5983328102766
69,-0.19294253038669762,1.200397486453059,1.3933400168397567,True,human + LLM (uniform),273.0,366.043084818859
70,0.07785357355682876,1.4116593603465488,1.33380578678972,True,human only,273.0,399.448902845173
71,-0.17723357819352484,0.22668781970672078,0.4039213979002456,True,LLM only,273.0,0.0
72,-0.4209461856757899,0.3884688931386333,0.8094150788144232,True,human + LLM (confidence),273.0,1084.6855279891004
73,-0.12804518796690462,1.0963736955444328,1.2244188835113374,True,human + LLM (uniform),273.0,474.0087837068783
74,-0.36917980548269663,1.2046531894369927,1.5738329949196894,True,human only,273.0,286.89906665229336
75,-0.3402948799210954,0.06050658643062737,0.40080146635172276,False,LLM only,273.0,0.0
76,-0.722658103687585,0.09357150876050496,0.8162296124480899,False,human + LLM (confidence),273.0,1066.6494991183952
77,-0.6126563825498238,0.7731407631090058,1.3857971456588296,True,human + LLM (uniform),273.0,370.0386622756757
78,-1.0591493146138988,0.7237034298943598,1.7828527445082587,True,human only,273.0,223.57100516820552
79,-0.14959021581189513,0.2520551527475449,0.40164536855944005,True,LLM only,273.0,0.0
80,-0.24641947425116198,0.5502835856334973,0.7967030598846593,True,human + LLM (confidence),273.0,1119.575682539902
81,-0.3958405094924756,1.5517456467820447,1.9475861562745203,True,human + LLM (uniform),273.0,187.34972912377697
82,-0.5258696354449199,1.1467128121271926,1.6725824475721125,True,human only,273.0,254.02201543323594
83,-0.31911658655776076,0.08193706682344779,0.4010536533812086,False,LLM only,273.0,0.0
84,-0.4244393001111445,0.3507578910629584,0.7751971911741029,True,human + LLM (confidence),273.0,1182.5568997125235
85,-0.3938404880241313,0.9926905958740044,1.3865310838981357,True,human + LLM (uniform),273.0,369.6470177641694
86,-0.1756468963721487,1.3892850882517054,1.564931984623854,True,human only,273.0,290.1719935355758
87,-0.4169923815233628,-0.03702160098878887,0.37997078053457395,False,LLM only,273.0,0.0
88,-0.4562533545702933,0.4064977937010961,0.8627511482713894,True,human + LLM (confidence),273.0,954.7184936160538
89,0.48937138464716856,1.7135585912222675,1.224187206575099,False,human + LLM (uniform),273.0,474.1882126268535
90,-0.37422956636741384,1.0698016023628676,1.4440311687302814,True,human only,273.0,340.79506129999703
91,-0.22030932881800275,0.17788037814589464,0.3981897069638974,True,LLM only,273.0,0.0
92,-0.6262848613205372,0.18753273335305373,0.8138175946735909,True,human + LLM (confidence),273.0,1072.9816064770068
93,-0.2042304317849717,1.422792436051051,1.6270228678360228,True,human + LLM (uniform),273.0,268.4473451084285
94,-0.11576038081741691,1.1450892388287097,1.2608496196461267,True,human only,273.0,447.0126811882101
95,-0.039611599706837475,0.38169419947760197,0.42130579918443944,True,LLM only,273.0,0.0
96,-0.1999764333416102,0.5931338706792015,0.7931103040208117,True,human + LLM (confidence),273.0,1129.7419170281862
97,-1.2943975218734618,0.6313549800907032,1.925752501964165,True,human + LLM (uniform),273.0,191.62205162263112
98,-0.39107807075392004,1.2822971191356192,1.6733751898895393,True,human only,273.0,253.78139240607996
99,-0.17492312844196886,0.24866157661952595,0.4235847050614948,True,LLM only,273.0,0.0
100,-0.5197139436477793,0.3029150729282723,0.8226290165760517,True,human + LLM (confidence),273.0,1050.1186670363322
101,-0.5233749669871683,1.42920718781274,1.9525821547999083,True,human + LLM (uniform),273.0,186.3922262443675
102,-0.4559137601439261,1.3814425840418276,1.8373563441857537,True,human only,273.0,210.50365487411366
103,-0.3013341265184928,0.10058706423794653,0.4019211907564393,False,LLM only,273.0,0.0
104,-0.40576115924114786,0.3811381838878085,0.7868993431289564,True,human + LLM (confidence),273.0,1147.6463021336267
105,-1.0545220773197597,0.6617689342070842,1.716291011526844,True,human + LLM (uniform),273.0,241.24847191615532
106,-1.0118090600879586,0.5251164744695944,1.536925534557553,True,human only,273.0,300.84359873732745
107,-0.23007808211987169,0.16104868034337266,0.39112676246324435,True,LLM only,273.0,0.0
108,-0.058713242949203936,0.7327459634106115,0.7914592063598154,True,human + LLM (confidence),273.0,1134.460441693842
109,0.7009657831610063,1.295310318750692,0.5943445355896857,False,human + LLM (uniform),273.0,2011.7308640113185
110,1.0405081259462654,4.469588990136552,3.429080864190287,False,human only,273.0,60.4353405656326
111,-0.37162241817836617,0.015502064757071249,0.38712448293543744,False,LLM only,273.0,0.0
112,-0.07570878015871457,0.7322868283504296,0.8079956085091442,True,human + LLM (confidence),273.0,1088.4999827204258
113,-1.3046384546041716,0.6929226698034046,1.9975611244075762,True,human + LLM (uniform),273.0,178.0927632738201
114,-0.22734566562149205,1.6693096241468388,1.8966552897683309,True,human only,273.0,197.54662484542237
115,-0.20590203347306565,0.201739867241408,0.40764190071447365,True,LLM only,273.0,0.0
116,-0.3971034898694708,0.42833259514283734,0.8254360850123081,True,human + LLM (confidence),273.0,1042.9885141664524
117,-0.27353478490768063,1.1230898893284222,1.3966246742361028,True,human + LLM (uniform),273.0,364.3233496597989
118,-0.6168786795282137,0.9108738093295681,1.5277524888577818,True,human only,273.0,304.46713979459264
119,-0.1799448787139658,0.23376347239924655,0.41370835111321236,True,LLM only,273.0,0.0
120,-0.14856912678304604,0.6419981544013189,0.7905672811843649,True,human + LLM (confidence),273.0,1137.0217028133638
121,-0.039302025578767164,1.4982806106771407,1.537582636255908,True,human + LLM (uniform),273.0,300.58651649187544
122,-0.10491317317526494,1.4597108330050825,1.5646240061803476,True,human only,273.0,290.28623889289673
123,-0.3554018358504031,0.028322355938975252,0.38372419178937833,False,LLM only,273.0,0.0
124,-0.32455097028347757,0.5096827364141859,0.8342337066976635,True,human + LLM (confidence),273.0,1021.1063117462188
125,-0.36263564023448497,1.024024959720777,1.386660599955262,True,human + LLM (uniform),273.0,369.5779698825694
126,-0.31948786503261967,1.0662194892358472,1.3857073542684668,True,human only,273.0,370.0866195335681
127,-0.07638300521178265,0.3452614191075007,0.42164442431928334,True,LLM only,273.0,0.0
128,-0.482353055463833,0.2689966151419686,0.7513496706058016,True,human + LLM (confidence),273.0,1258.8159194625755
129,-1.208729755288878,0.7847310978249779,1.9934608531138558,True,human + LLM (uniform),273.0,178.82614073947883
130,-1.63772607864989,0.20323661323193576,1.8409626918818258,True,human only,273.0,209.67973181738208
131,-0.4094799853757026,-0.013141342781711307,0.3963386425939913,False,LLM only,273.0,0.0
132,-0.2721763449299229,0.5331886997281694,0.8053650446580922,True,human + LLM (confidence),273.0,1095.6223306198074
133,-0.14418939011458398,1.0812723734924394,1.2254617636070235,True,human + LLM (uniform),273.0,473.2023546551047
134,-0.5572567871714325,0.8798544373662267,1.4371112245376592,True,human only,273.0,344.0849396878678
135,-0.28354798863447894,0.11774040457568692,0.40128839321016585,True,LLM only,273.0,0.0
136,-0.6549168142854163,0.20175476923089936,0.8566715835163157,True,human + LLM (confidence),273.0,968.3173305294125
137,0.11522815530044161,2.0373304089522155,1.922102253651774,False,human + LLM (uniform),273.0,192.3505583877664
138,0.010424444716842562,1.725418650773212,1.7149942060563697,True,human only,273.0,241.61345346514983
139,-0.1352338301527844,0.3016015473688821,0.4368353775216665,True,LLM only,273.0,0.0
140,-0.7136395989375869,0.042317953845945167,0.755957552783532,False,human + LLM (confidence),273.0,1243.516655002483
141,-1.4780940528390722,0.43984663392933354,1.917940686768406,True,human + LLM (uniform),273.0,193.18619231926013
142,-1.363376576270788,0.20374227241871012,1.567118848689498,True,human only,273.0,289.3627071852621
143,-0.016899167498121925,0.4217840335580338,0.4386832010561557,True,LLM only,273.0,0.0
144,-0.730582052454646,0.12058142680921197,0.851163479263858,True,human + LLM (confidence),273.0,980.8903567036692
145,-1.44869612504843,0.4730481265245283,1.9217442515729584,True,human + LLM (uniform),273.0,192.4222311026508
146,-1.3020994837092026,0.11888771532462805,1.4209871990338305,True,human only,273.0,351.9379467848443
147,-0.2516735431936722,0.14318636632386356,0.39485990951753575,True,LLM only,273.0,0.0
148,0.03857914618409497,0.8884848614411949,0.8499057152570999,True,human + LLM (confidence),273.0,983.7957177389518
149,-0.9712165399750038,0.8702271981446389,1.8414437381196427,True,human + LLM (uniform),273.0,209.5701955124472
150,-1.2310656285235384,0.2789003792845774,1.5099660078081159,True,human only,273.0,311.6822612438234
151,-0.17515145662421983,0.2527655317729427,0.4279169883971625,True,LLM only,273.0,0.0
152,0.05883287790618835,0.9322789411601826,0.8734460632539942,True,human + LLM (confidence),273.0,931.4815211855746
153,0.1764007044659034,2.1014793437915826,1.9250786393256791,False,human + LLM (uniform),273.0,191.75622748301367
154,-0.3543993982377196,1.3622095411884434,1.716608939426163,True,human only,273.0,241.15911840589723
155,-0.2025387562358303,0.2210431856674242,0.4235819419032545,True,LLM only,273.0,0.0
156,-0.27689297304287297,0.555513768197683,0.832406741240556,True,human + LLM (confidence),273.0,1025.5934767204894
157,-1.2358372307801986,0.6982255478525295,1.934062778632728,True,human + LLM (uniform),273.0,189.97886702426058
158,-0.6021409422771407,1.1045868916606914,1.706727833937832,True,human only,273.0,243.9595844181936
159,-0.31282206145520697,0.08891732488023533,0.4017393863354423,False,LLM only,273.0,0.0
160,-0.14925142548593373,0.6406542342108376,0.7899056596967713,True,human + LLM (confidence),273.0,1138.9272292102494
161,-0.07702222372611367,1.8490083229502363,1.9260305466763499,True,human + LLM (uniform),273.0,191.56672991184226
162,-0.4976467133339315,0.9552747796948435,1.452921493028775,True,human only,273.0,336.63721914846235
163,-0.36433720341861536,0.037612650061620234,0.4019498534802356,False,LLM only,273.0,0.0
164,0.1667669590849386,0.8636599087326917,0.6968929496477532,False,human + LLM (confidence),273.0,1463.23568991914
165,-0.9441328922702729,0.7702721248616303,1.7144050171319032,True,human + LLM (uniform),273.0,241.7795524103492
166,-0.9195065399396549,0.6962031296694478,1.6157096696091027,True,human only,273.0,272.2198428724743
167,-0.2711658531841018,0.1291073596320859,0.40027321281618766,True,LLM only,273.0,0.0
168,-0.001734230151198668,0.8226710301255329,0.8244052602767316,True,human + LLM (confidence),273.0,1045.5984211626815
169,-1.1953350237891691,0.5208615822288318,1.716196606018001,True,human + LLM (uniform),273.0,241.2750141096127
170,-0.9487133115924644,0.7462001778120739,1.6949134894045383,True,human only,273.0,247.37246398329964
171,-0.15657951031217507,0.2528790428321514,0.40945855314432644,True,LLM only,273.0,0.0
172,-0.2623838459489607,0.5594419905433142,0.8218258364922749,True,human + LLM (confidence),273.0,1052.1722567646887
173,-1.073525436153372,0.9310057998920767,2.0045312360454486,True,human + LLM (uniform),273.0,176.8563961240134
174,-0.6897105884097976,1.0472636089711906,1.7369741973809882,True,human only,273.0,235.5373003776835
175,-0.591644679498754,-0.18601731715975925,0.40562736233899477,False,LLM only,273.0,0.0
176,-0.1158110267470755,0.7219222385172943,0.8377332652643699,True,human + LLM (confidence),273.0,1012.5929635035241
177,-0.532400297405449,0.8498789599994999,1.382279257404949,True,human + LLM (uniform),273.0,371.92454913025
178,-1.168026718741713,0.18914402682195686,1.35717074556367,True,human only,273.0,385.8135248203768
179,-0.12380134262502292,0.2968703048309459,0.4206716474559688,True,LLM only,273.0,0.0
180,-0.816914523159755,0.012407316332736673,0.8293218394924917,False,human + LLM (confidence),273.0,1033.2376490886634
181,-0.7413003544218043,0.7966292431817853,1.5379295976035896,True,human + LLM (uniform),273.0,300.45090542262676
182,-0.8654304342580638,0.661297915515007,1.5267283497730708,True,human only,273.0,304.87575378572205
183,0.039962566989145215,0.491686211502257,0.45172364451311176,True,LLM only,273.0,0.0
184,0.014581597627591647,0.8272808023665945,0.8126992047390029,True,human + LLM (confidence),273.0,1075.9367896870629
185,-2.408917160222744,0.43176262505732765,2.840679785280072,True,human + LLM (uniform),273.0,88.064701156094
186,-1.1106123696567074,0.6417119643934044,1.7523243340501118,True,human only,273.0,231.42882126475322
187,-0.2628982380605992,0.13699152518750785,0.39988976324810704,True,LLM only,273.0,0.0
188,-0.6895533999188739,0.11130998390100877,0.8008633838198826,True,human + LLM (confidence),273.0,1107.9739550958009
189,-0.9545171471792981,0.8848172321344341,1.8393343793137322,True,human + LLM (uniform),273.0,210.0511436424159
190,-0.4959793269815867,1.095965286476629,1.5919446134582156,True,human only,273.0,280.40807734949163
191,-0.17334404764959463,0.23693414138637783,0.41027818903597246,True,LLM only,273.0,0.0
192,-0.6673354101323695,0.1720907796848595,0.839426189817229,True,human + LLM (confidence),273.0,1008.5127599110483
193,0.160005026372252,1.7064304040127287,1.5464253776404768,False,human + LLM (uniform),273.0,297.1587282797205
194,-0.6501512126799565,0.7870996232823018,1.4372508359622582,True,human only,273.0,344.0180956071432
195,-0.31509570809981174,0.08423631901395338,0.39933202711376514,False,LLM only,273.0,0.0
196,-0.32973481266154764,0.492716918112548,0.8224517307740956,True,human + LLM (confidence),273.0,1050.5714381556038
197,0.16406881747373392,1.1698809681931917,1.0058121507194577,False,human + LLM (uniform),273.0,702.4455597256665
198,-0.4543937842403607,0.7294131899802125,1.1838069742205732,True,human only,273.0,507.08952430348097
199,-0.6362570624270034,-0.25706895862288964,0.3791881038041138,False,LLM only,273.0,0.0
200,-0.5499393852810005,0.2657455735784008,0.8156849588594013,True,human + LLM (confidence),273.0,1068.074432679556
201,-1.7599951790166535,0.42865716329508896,2.1886523423117423,True,human + LLM (uniform),273.0,148.3518152034333
202,-1.0179162450253205,0.8365501122339697,1.85446635725929,True,human only,273.0,206.63720040739793
203,-0.1953052606258915,0.21166840539099227,0.4069736660168838,True,LLM only,273.0,0.0
204,-0.3250826491625116,0.5298069967747567,0.8548896459372683,True,human + LLM (confidence),273.0,972.3582716027167
205,-0.8787110059534627,0.9652839812025112,1.843994987155974,True,human + LLM (uniform),273.0,208.9906973075784
206,-0.3155408126258684,1.3935328214764868,1.7090736341023551,True,human only,273.0,243.29034737862645
207,-0.41728792070446374,-0.02417284358855007,0.39311507711591365,False,LLM only,273.0,0.0
208,-0.15706872569000352,0.6506346742066694,0.807703399896673,True,human + LLM (confidence),273.0,1089.2877139710877
209,-1.402076119311499,0.5202114072091873,1.9222875265206865,True,human + LLM (uniform),273.0,192.31348212117413
210,-0.345159014669809,1.3088351844718031,1.653994199141612,True,human only,273.0,259.7637008725919
211,-0.1660702309351485,0.2438333897553227,0.4099036206904712,True,LLM only,273.0,0.0
212,-0.21248589767756856,0.5876806386222011,0.8001665362997696,True,human + LLM (confidence),273.0,1109.9046159409602
213,-0.06149126351191636,1.1548256670571035,1.21631693056902,True,human + LLM (uniform),273.0,480.3446116621184
214,-1.2576376400637976,0.31504859082019526,1.5726862308839928,True,human only,273.0,287.31761865130056
215,-0.10085866100433112,0.3126076785949256,0.4134663395992567,True,LLM only,273.0,0.0
216,-0.15915174753333294,0.6842231207976602,0.8433748683309932,True,human + LLM (confidence),273.0,999.0911603966252
217,-1.974482359578213,0.5930184528487206,2.5675008124269336,True,human + LLM (uniform),273.0,107.80161020456528
218,-0.7219903046312868,1.2055875209887588,1.9275778256200455,True,human only,273.0,191.2593096877552
219,-0.4395062708349192,-0.043580893082162286,0.39592537775275694,False,LLM only,273.0,0.0
220,-0.118112302667359,0.7093064542679883,0.8274187569353473,True,human + LLM (confidence),273.0,1037.9960567050373
221,-0.8828969398447689,0.6565055299228227,1.5394024697675917,True,human + LLM (uniform),273.0,299.8762485883764
222,-0.8338154319483935,0.4040568544358114,1.2378722863842049,True,human only,273.0,463.76155888048464
223,-0.12789748101851203,0.28959899394533994,0.417496474963852,True,LLM only,273.0,0.0
224,-0.4781089763483699,0.37786330557103964,0.8559722819194095,True,human + LLM (confidence),273.0,969.9001445362745
225,-0.7269021186202926,0.8134750941636357,1.5403772127839284,True,human + LLM (uniform),273.0,299.49684827923176
226,-0.592497184443727,0.7420148865777383,1.3345120710214653,True,human only,273.0,399.02620182796915
227,-0.16336897363977687,0.23059254253407974,0.3939615161738566,True,LLM only,273.0,0.0
228,-0.283381451459619,0.5321075496131848,0.8154890010728039,True,human + LLM (confidence),273.0,1068.5877998691249
229,-0.5138422542782719,1.1060330407221375,1.6198752950004094,True,human + LLM (uniform),273.0,270.82157739399764
230,0.13985417114331233,1.56393763938062,1.4240834682373076,False,human only,273.0,350.40923019889595
231,-0.2993856726750015,0.10209123268050206,0.40147690535550357,False,LLM only,273.0,0.0
232,-0.4152078472395908,0.4123874550762622,0.827595302315853,True,human + LLM (confidence),273.0,1037.553246403508
233,-0.4117089636944752,1.3242727037937607,1.735981667488236,True,human + LLM (uniform),273.0,235.80670949173998
234,-0.19538297367704205,1.4019233439728114,1.5973063176498534,True,human only,273.0,278.52873611847076
235,-0.21891220234592143,0.18422614348014713,0.40313834582606856,True,LLM only,273.0,0.0
236,0.16147415895081996,0.9671190170010535,0.8056448580502336,False,human + LLM (confidence),273.0,1094.861408336329
237,-0.2707966474482608,1.120351757486231,1.3911484049344918,True,human + LLM (uniform),273.0,367.19732011234464
238,-0.2920138443223633,0.9976037822946132,1.2896176266169765,True,human only,273.0,427.29174859749435
239,-0.3245869898366444,0.07157896556332699,0.3961659553999714,False,LLM only,273.0,0.0
240,-0.5248464270602271,0.3005604775694455,0.8254069046296726,True,human + LLM (confidence),273.0,1043.0622604405237
241,-0.6406154491291544,1.0832260290516642,1.7238414781808187,True,human + LLM (uniform),273.0,239.1397520895687
242,-0.396530018412476,1.0515859752009828,1.4481159936134589,True,human only,273.0,338.8751532796086
243,-0.1656560712982149,0.24067503283287783,0.40633110413109275,True,LLM only,273.0,0.0
244,-0.32290845767050325,0.42515213915977446,0.7480605968302777,True,human + LLM (confidence),273.0,1269.9097815617465
245,-1.4633886069452158,0.4564511779162588,1.9198397848614746,True,human + LLM (uniform),273.0,192.80418328452072
246,-0.9920948592399128,0.5409665095413652,1.533061368781278,True,human only,273.0,302.36209583949824
247,-0.14516167040613231,0.28276028896094163,0.42792195936707395,True,LLM only,273.0,0.0
248,-0.5150371848932511,0.33318410258656206,0.8482212874798132,True,human + LLM (confidence),273.0,987.7069099126488
249,-1.7458062132692127,0.4457122779663696,2.1915184912355823,True,human + LLM (uniform),273.0,147.9640289701874
250,-1.389177158500012,0.5300518059049177,1.9192289644049298,True,human only,273.0,192.92692786808584
251,-0.4796157802807303,-0.0772974204797287,0.4023183598010016,False,LLM only,273.0,0.0
252,-0.1792656715028646,0.6455512601645963,0.824816931667461,True,human + LLM (confidence),273.0,1044.554951948483
253,-1.129690269516916,0.8619430330158219,1.9916333025327377,True,human + LLM (uniform),273.0,179.1544780508476
254,-1.0932219021077185,0.6356311310056603,1.7288530331133787,True,human only,273.0,237.7553371673754
255,-0.2704696038520974,0.1336778339086637,0.4041474377607611,True,LLM only,273.0,0.0
256,0.27131232018725515,1.1170009074301177,0.8456885872428626,False,human + LLM (confidence),273.0,993.6318128951265
257,-0.39171431673553925,1.2350140166301649,1.626728333365704,True,human + LLM (uniform),273.0,268.5445637440051
258,-0.6295393891221329,1.1697141509550306,1.7992535400771636,True,human only,273.0,219.51373310463885
259,-0.28673314663402194,0.1153965962801216,0.40212974291414355,True,LLM only,273.0,0.0
260,-0.4316593411839197,0.40973414038759226,0.841393481571512,True,human + LLM (confidence),273.0,1003.8021948674614
261,-1.4633886048973919,0.45645117917960265,1.9198397840769945,True,human + LLM (uniform),273.0,192.80418344208704
262,-0.5649489552372902,0.8258183458524688,1.390767301089759,True,human only,273.0,367.39858956104956
263,-0.27290366486569545,0.13813771754385912,0.41104138240955457,True,LLM only,273.0,0.0
264,-0.1669907441680629,0.6086689950215957,0.7756597391896586,True,human + LLM (confidence),273.0,1181.146935453855
265,0.010404589648369655,1.542317208846312,1.5319126191979424,True,human + LLM (uniform),273.0,302.8157360252013
266,-0.14883640495669892,1.5520085065311222,1.7008449114878212,True,human only,273.0,245.6501293350691
267,-0.39249462372665134,0.0037366449307736915,0.39623126865742503,False,LLM only,273.0,0.0
268,-0.21815505566261303,0.6156907773682034,0.8338458330308165,True,human + LLM (confidence),273.0,1022.0564930623283
269,-0.6925040622416707,1.1552898102285423,1.847793872470213,True,human + LLM (uniform),273.0,208.1322513745299
270,-0.7431657780512183,0.9915510528877932,1.7347168309390115,True,human only,273.0,236.1507030169669
271,-0.22475466405291178,0.18074337986597871,0.4054980439188905,True,LLM only,273.0,0.0
272,-0.5003307415149136,0.3528263137690675,0.8531570552839811,True,human + LLM (confidence),273.0,976.3116105222283
273,0.052162734650322395,2.5272227152498687,2.4750599805995463,True,human + LLM (uniform),273.0,116.00453593108972
274,0.23774729136817907,2.1772685029654593,1.9395212115972802,False,human only,273.0,188.91104915483984
275,-0.14833820276558135,0.2754322846102766,0.42377048737585793,True,LLM only,273.0,0.0
276,-0.5341489601013705,0.26255732905829454,0.796706289159665,True,human + LLM (confidence),273.0,1119.5666066470903
277,-1.6214241890399317,0.5716900912926823,2.193114280332614,True,human + LLM (uniform),273.0,147.7487793757567
278,-0.27910625944353007,1.561997871648122,1.841104131091652,True,human only,273.0,209.64751658749253
279,-0.07673568582131118,0.33751921018896397,0.41425489601027515,True,LLM only,273.0,0.0
