,estimator,coverage,effective sample size,rel. ESS
101,human + LLM (uniform),True,525.3880365927407,1.0507760731854814
102,human only,True,478.35609511085903,0.956712190221718
103,LLM only,False,0.0,0.0
104,human + LLM (confidence),True,514.9737056184186,1.0299474112368372
105,human + LLM (uniform),True,542.9386944651279,1.0858773889302558
106,human only,True,497.241073127418,0.994482146254836
107,LLM only,False,0.0,0.0
108,human + LLM (confidence),True,601.2696320259878,1.2025392640519756
109,human + LLM (uniform),True,533.3623598563188,1.0667247197126375
110,human only,True,499.4454287067981,0.9988908574135962
111,LLM only,False,0.0,0.0
112,human + LLM (confidence),True,567.2351381351021,1.1344702762702044
113,human + LLM (uniform),True,506.22135716912754,1.012442714338255
114,human only,True,468.55509243683537,0.9371101848736707
115,LLM only,True,0.0,0.0
116,human + LLM (confidence),True,586.4224244344983,1.1728448488689966
117,human + LLM (uniform),True,498.7297658209295,0.9974595316418591
118,human only,True,499.4454287067981,0.9988908574135962
119,LLM only,False,0.0,0.0
120,human + LLM (confidence),True,536.8997899687403,1.0737995799374804
121,human + LLM (uniform),True,501.1782803652669,1.0023565607305338
122,human only,True,457.3864409812028,0.9147728819624056
123,LLM only,False,0.0,0.0
124,human + LLM (confidence),True,584.5907614615971,1.1691815229231943
125,human + LLM (uniform),True,502.5125628140703,1.0050251256281406
126,human only,True,515.5216737410618,1.0310433474821237
127,LLM only,False,0.0,0.0
128,human + LLM (confidence),True,544.1911030535712,1.0883822061071424
129,human + LLM (uniform),True,514.72534675681,1.02945069351362
130,human only,False,435.17898067760916,0.8703579613552184
131,LLM only,False,0.0,0.0
132,human + LLM (confidence),True,615.9049549629251,1.2318099099258502
133,human + LLM (uniform),True,478.9365653406315,0.957873130681263
134,human only,True,508.48996640334155,1.016979932806683
135,LLM only,True,0.0,0.0
136,human + LLM (confidence),True,607.4933918985996,1.2149867837971993
137,human + LLM (uniform),True,511.7899697521684,1.0235799395043368
138,human only,True,466.6500005952169,0.9333000011904338
139,LLM only,False,0.0,0.0
140,human + LLM (confidence),True,617.0382443924101,1.2340764887848201
141,human + LLM (uniform),True,519.3186539260489,1.0386373078520978
142,human only,True,480.37324020410307,0.9607464804082061
143,LLM only,False,0.0,0.0
144,human + LLM (confidence),True,552.4474405668984,1.1048948811337969
145,human + LLM (uniform),True,552.5584584295613,1.1051169168591226
146,human only,True,527.7441754724255,1.055488350944851
147,LLM only,False,0.0,0.0
148,human + LLM (confidence),True,608.1849060574124,1.2163698121148248
149,human + LLM (uniform),True,538.8460337266297,1.0776920674532593
150,human only,True,499.4454287067981,0.9988908574135962
151,LLM only,False,0.0,0.0
152,human + LLM (confidence),True,569.9842920813853,1.1399685841627707
153,human + LLM (uniform),True,493.96953921714885,0.9879390784342977
154,human only,True,464.762688851339,0.9295253777026781
155,LLM only,False,0.0,0.0
156,human + LLM (confidence),True,527.9951789259043,1.0559903578518086
157,human + LLM (uniform),True,526.3022220694634,1.0526044441389268
158,human only,True,492.8981590253761,0.9857963180507522
159,LLM only,True,0.0,0.0
160,human + LLM (confidence),True,585.1476184580415,1.170295236916083
161,human + LLM (uniform),True,510.6592298008219,1.0213184596016438
162,human only,True,501.672155198936,1.003344310397872
163,LLM only,False,0.0,0.0
164,human + LLM (confidence),False,637.5388929182149,1.2750777858364297
165,human + LLM (uniform),True,498.9803150568498,0.9979606301136996
166,human only,True,495.0587579177829,0.9901175158355657
167,LLM only,False,0.0,0.0
168,human + LLM (confidence),True,568.3618159093955,1.136723631818791
169,human + LLM (uniform),True,473.0113252425872,0.9460226504851744
170,human only,True,478.35609511085903,0.956712190221718
171,LLM only,False,0.0,0.0
172,human + LLM (confidence),True,595.2219966414549,1.1904439932829098
173,human + LLM (uniform),True,494.94816175579325,0.9898963235115865
174,human only,True,515.521673741062,1.0310433474821241
175,LLM only,False,0.0,0.0
176,human + LLM (confidence),True,564.4629073841869,1.1289258147683738
177,human + LLM (uniform),True,535.8877071005486,1.0717754142010971
178,human only,True,499.4454287067981,0.9988908574135962
179,LLM only,True,0.0,0.0
180,human + LLM (confidence),True,579.6966340665995,1.1593932681331989
181,human + LLM (uniform),True,543.5843731695629,1.0871687463391257
182,human only,True,501.672155198936,1.003344310397872
183,LLM only,False,0.0,0.0
184,human + LLM (confidence),True,653.0110567129288,1.3060221134258576
185,human + LLM (uniform),True,503.49362926428296,1.006987258528566
186,human only,True,530.2677365088796,1.0605354730177592
187,LLM only,False,0.0,0.0
188,human + LLM (confidence),True,602.6198212670919,1.2052396425341838
189,human + LLM (uniform),True,481.8092428711898,0.9636184857423795
190,human only,True,497.241073127418,0.994482146254836
191,LLM only,False,0.0,0.0
192,human + LLM (confidence),False,679.4945676275727,1.3589891352551453
193,human + LLM (uniform),True,525.2686373888359,1.0505372747776718
194,human only,True,510.8096176068778,1.0216192352137556
195,LLM only,False,0.0,0.0
196,human + LLM (confidence),True,601.9157450897075,1.203831490179415
197,human + LLM (uniform),True,528.3915187050596,1.0567830374101193
198,human only,True,484.46666399715633,0.9689333279943126
199,LLM only,True,0.0,0.0
200,human + LLM (confidence),True,546.9253422725775,1.093850684545155
201,human + LLM (uniform),True,517.3323948618688,1.0346647897237375
202,human only,True,513.1533956878708,1.0263067913757415
203,LLM only,False,0.0,0.0
204,human + LLM (confidence),True,597.3038541343169,1.1946077082686337
205,human + LLM (uniform),True,544.0551427645108,1.0881102855290217
206,human only,True,501.67215519893625,1.0033443103978725
207,LLM only,False,0.0,0.0
208,human + LLM (confidence),True,590.9842712714222,1.1819685425428446
209,human + LLM (uniform),True,529.9336825848652,1.0598673651697303
210,human only,True,497.241073127418,0.994482146254836
211,LLM only,False,0.0,0.0
212,human + LLM (confidence),True,598.3340591183509,1.1966681182367018
213,human + LLM (uniform),True,528.7579583468221,1.057515916693644
214,human only,True,545.9990250017412,1.0919980500034823
215,LLM only,False,0.0,0.0
216,human + LLM (confidence),True,582.3636052010731,1.1647272104021462
217,human + LLM (uniform),True,551.6262090745888,1.1032524181491776
218,human only,True,506.1940765306905,1.012388153061381
219,LLM only,True,0.0,0.0
220,human + LLM (confidence),True,564.2081534872553,1.1284163069745108
221,human + LLM (uniform),True,530.500532665841,1.061001065331682
222,human only,True,470.4782122980126,0.9409564245960251
223,LLM only,True,0.0,0.0
224,human + LLM (confidence),False,515.515078171925,1.03103015634385
225,human + LLM (uniform),True,561.9549610301437,1.1239099220602875
226,human only,False,574.6873671401975,1.1493747342803948
227,LLM only,False,0.0,0.0
228,human + LLM (confidence),True,582.9433194545633,1.1658866389091265
229,human + LLM (uniform),True,504.94849525348405,1.0098969905069681
230,human only,True,501.672155198936,1.003344310397872
231,LLM only,False,0.0,0.0
232,human + LLM (confidence),True,627.5307919612567,1.2550615839225134
233,human + LLM (uniform),True,532.9895127968243,1.0659790255936488
234,human only,True,474.37955107881817,0.9487591021576364
235,LLM only,True,0.0,0.0
236,human + LLM (confidence),True,580.4092109259448,1.1608184218518895
237,human + LLM (uniform),True,476.0979401476875,0.9521958802953749
238,human only,True,486.5435137874682,0.9730870275749365
239,LLM only,False,0.0,0.0
240,human + LLM (confidence),True,566.0965091171688,1.1321930182343376
241,human + LLM (uniform),True,521.7391304347825,1.043478260869565
242,human only,True,490.7589587296755,0.981517917459351
243,LLM only,False,0.0,0.0
244,human + LLM (confidence),True,624.1594059863562,1.2483188119727124
245,human + LLM (uniform),True,534.1468838524853,1.0682937677049706
246,human only,True,520.3332610648248,1.0406665221296496
247,LLM only,True,0.0,0.0
248,human + LLM (confidence),True,552.219965199682,1.104439930399364
249,human + LLM (uniform),True,510.6592298008219,1.0213184596016438
250,human only,True,495.0587579177829,0.9901175158355657
251,LLM only,False,0.0,0.0
252,human + LLM (confidence),True,538.4759389756441,1.0769518779512883
253,human + LLM (uniform),True,548.8007024648991,1.0976014049297982
254,human only,True,527.7441754724255,1.055488350944851
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),True,532.3869405422345,1.064773881084469
257,human + LLM (uniform),True,568.1185767818052,1.1362371535636104
258,human only,True,501.672155198936,1.003344310397872
259,LLM only,False,0.0,0.0
260,human + LLM (confidence),True,611.6518568584776,1.2233037137169551
261,human + LLM (uniform),True,491.26549992781406,0.9825309998556281
262,human only,True,470.47821229801247,0.9409564245960249
263,LLM only,True,0.0,0.0
264,human + LLM (confidence),True,593.6840017925851,1.1873680035851704
265,human + LLM (uniform),True,489.72379577918036,0.9794475915583607
266,human only,True,492.8981590253761,0.9857963180507522
267,LLM only,False,0.0,0.0
268,human + LLM (confidence),True,612.181214504201,1.2243624290084019
269,human + LLM (uniform),True,509.8855359001041,1.0197710718002082
270,human only,True,495.0587579177829,0.9901175158355657
271,LLM only,False,0.0,0.0
272,human + LLM (confidence),True,589.3482906396549,1.1786965812793098
273,human + LLM (uniform),True,468.75418530522586,0.9375083706104517
274,human only,True,472.4196127412534,0.9448392254825068
275,LLM only,True,0.0,0.0
276,human + LLM (confidence),True,575.9961308368328,1.1519922616736655
277,human + LLM (uniform),True,548.0763638153272,1.0961527276306544
278,human only,True,499.4454287067981,0.9988908574135962
279,LLM only,False,0.0,0.0
280,human + LLM (confidence),True,607.5894580834461,1.2151789161668922
281,human + LLM (uniform),True,513.7884030617594,1.0275768061235186
282,human only,True,478.35609511085903,0.956712190221718
283,LLM only,False,0.0,0.0
284,human + LLM (confidence),True,560.5408145467228,1.1210816290934456
285,human + LLM (uniform),True,526.3022220694634,1.0526044441389268
286,human only,True,468.55509243683537,0.9371101848736707
287,LLM only,True,0.0,0.0
288,human + LLM (confidence),True,575.9966510190618,1.1519933020381237
289,human + LLM (uniform),True,502.5125628140705,1.005025125628141
290,human only,True,506.1940765306905,1.012388153061381
291,LLM only,False,0.0,0.0
292,human + LLM (confidence),True,628.7840366957691,1.2575680733915382
293,human + LLM (uniform),True,504.1587956160821,1.0083175912321642
294,human only,True,476.3582894848768,0.9527165789697536
295,LLM only,False,0.0,0.0
296,human + LLM (confidence),True,572.9383106338536,1.1458766212677072
297,human + LLM (uniform),True,511.8291730094023,1.0236583460188047
298,human only,True,510.8096176068778,1.0216192352137556
299,LLM only,False,0.0,0.0
300,human + LLM (confidence),True,592.7153561650276,1.1854307123300551
301,human + LLM (uniform),True,502.56410256410254,1.005128205128205
302,human only,True,470.47821229801247,0.9409564245960249
303,LLM only,False,0.0,0.0
304,human + LLM (confidence),True,599.5129122569613,1.1990258245139225
305,human + LLM (uniform),True,545.7931599864554,1.0915863199729108
306,human only,True,510.8096176068778,1.0216192352137556
307,LLM only,False,0.0,0.0
308,human + LLM (confidence),True,599.9735875663838,1.1999471751327675
309,human + LLM (uniform),True,484.9705322667062,0.9699410645334123
310,human only,True,484.46666399715633,0.9689333279943126
311,LLM only,True,0.0,0.0
312,human + LLM (confidence),False,668.1307769494197,1.3362615538988394
313,human + LLM (uniform),True,573.7902004440433,1.1475804008880865
314,human only,True,499.4454287067981,0.9988908574135962
315,LLM only,False,0.0,0.0
316,human + LLM (confidence),True,558.0940406880381,1.1161880813760763
317,human + LLM (uniform),True,527.0540047499398,1.0541080094998796
318,human only,True,513.1533956878708,1.0263067913757415
319,LLM only,True,0.0,0.0
320,human + LLM (confidence),True,644.8477995199828,1.2896955990399657
321,human + LLM (uniform),False,525.5232710284384,1.0510465420568769
322,human only,True,501.672155198936,1.003344310397872
323,LLM only,False,0.0,0.0
324,human + LLM (confidence),True,583.7383049676865,1.167476609935373
325,human + LLM (uniform),True,541.0753486071175,1.082150697214235
326,human only,True,543.3046114919273,1.0866092229838547
327,LLM only,False,0.0,0.0
328,human + LLM (confidence),True,558.6492909211403,1.1172985818422805
329,human + LLM (uniform),True,464.87975742764,0.9297595148552801
330,human only,True,488.6408454882744,0.9772816909765488
331,LLM only,False,0.0,0.0
332,human + LLM (confidence),True,573.9015000129901,1.1478030000259802
333,human + LLM (uniform),True,517.7675273113564,1.0355350546227127
334,human only,True,532.8186377784723,1.0656372755569445
335,LLM only,False,0.0,0.0
336,human + LLM (confidence),True,597.3145381043355,1.194629076208671
337,human + LLM (uniform),True,547.6696099251146,1.0953392198502292
338,human only,True,497.241073127418,0.994482146254836
339,LLM only,False,0.0,0.0
340,human + LLM (confidence),True,551.3692934962567,1.1027385869925133
341,human + LLM (uniform),True,575.174078195503,1.1503481563910058
342,human only,True,525.2475228951641,1.0504950457903284
343,LLM only,False,0.0,0.0
344,human + LLM (confidence),True,567.6687878163377,1.1353375756326753
345,human + LLM (uniform),True,515.2471083070452,1.0304942166140905
346,human only,True,488.6408454882744,0.9772816909765488
347,LLM only,False,0.0,0.0
348,human + LLM (confidence),True,577.2578892165654,1.1545157784331308
349,human + LLM (uniform),True,466.8018169069901,0.9336036338139801
350,human only,True,457.3864409812028,0.9147728819624056
351,LLM only,False,0.0,0.0
352,human + LLM (confidence),True,564.3795070563784,1.1287590141127568
353,human + LLM (uniform),True,516.7322834645669,1.0334645669291338
354,human only,True,455.5844660573302,0.9111689321146603
355,LLM only,False,0.0,0.0
356,human + LLM (confidence),True,527.867130843949,1.055734261687898
357,human + LLM (uniform),True,554.5144264283838,1.1090288528567676
358,human only,True,515.5216737410618,1.0310433474821237
359,LLM only,False,0.0,0.0
360,human + LLM (confidence),True,571.561587916836,1.143123175833672
361,human + LLM (uniform),True,522.5551882265116,1.0451103764530232
362,human only,True,501.672155198936,1.003344310397872
363,LLM only,False,0.0,0.0
364,human + LLM (confidence),True,610.3749339709328,1.2207498679418656
365,human + LLM (uniform),True,515.3641626278945,1.030728325255789
366,human only,True,480.37324020410307,0.9607464804082061
367,LLM only,True,0.0,0.0
368,human + LLM (confidence),True,590.3273940120954,1.1806547880241909
369,human + LLM (uniform),True,524.605047342929,1.049210094685858
370,human only,True,520.3332610648248,1.0406665221296496
371,LLM only,True,0.0,0.0
372,human + LLM (confidence),True,605.8726298632004,1.2117452597264007
373,human + LLM (uniform),True,512.4093697713329,1.0248187395426658
374,human only,True,476.3582894848768,0.9527165789697536
375,LLM only,False,0.0,0.0
376,human + LLM (confidence),True,567.329056101124,1.134658112202248
377,human + LLM (uniform),True,517.607091850963,1.035214183701926
378,human only,True,503.921589800627,1.007843179601254
379,LLM only,False,0.0,0.0
380,human + LLM (confidence),False,546.8161556078722,1.0936323112157444
381,human + LLM (uniform),True,527.0086558482902,1.0540173116965805
382,human only,True,545.9990250017412,1.0919980500034823
383,LLM only,False,0.0,0.0
384,human + LLM (confidence),True,581.2047958478536,1.1624095916957071
385,human + LLM (uniform),True,519.5631428268476,1.0391262856536954
386,human only,True,525.2475228951641,1.0504950457903284
387,LLM only,False,0.0,0.0
388,human + LLM (confidence),True,590.0125737625375,1.180025147525075
389,human + LLM (uniform),True,534.2346271260358,1.0684692542520715
390,human only,True,530.2677365088796,1.0605354730177592
391,LLM only,False,0.0,0.0
392,human + LLM (confidence),True,539.7141332301037,1.0794282664602073
393,human + LLM (uniform),True,487.392127191441,0.974784254382882
394,human only,True,461.0404365394306,0.9220808730788611
395,LLM only,False,0.0,0.0
396,human + LLM (confidence),False,556.0375221229554,1.1120750442459106
397,human + LLM (uniform),True,495.5220982630434,0.9910441965260868
398,human only,False,443.41744539970233,0.8868348907994047
399,LLM only,False,0.0,0.0
