,estimator,coverage,effective sample size,rel. ESS
61,human + LLM (uniform),True,436.90353296945,0.8738070659389
62,human only,True,472.7166932985892,0.9454333865971783
63,LLM only,False,0.0,0.0
64,human + LLM (confidence),True,615.6607196860908,1.2313214393721816
65,human + LLM (uniform),True,423.7875995376638,0.8475751990753276
66,human only,True,465.43829787470827,0.9308765957494165
67,LLM only,True,0.0,0.0
68,human + LLM (confidence),True,571.2335180693358,1.1424670361386715
69,human + LLM (uniform),True,398.90903761240315,0.7978180752248063
70,human only,True,517.3242027293866,1.0346484054587732
71,LLM only,True,0.0,0.0
72,human + LLM (confidence),True,614.5066560950537,1.2290133121901075
73,human + LLM (uniform),True,513.6439643236001,1.0272879286472003
74,human only,True,525.782573747533,1.051565147495066
75,LLM only,False,0.0,0.0
76,human + LLM (confidence),True,701.7034259669864,1.4034068519339729
77,human + LLM (uniform),True,409.7609362144354,0.8195218724288708
78,human only,True,484.23717840503394,0.9684743568100679
79,LLM only,True,0.0,0.0
80,human + LLM (confidence),True,677.4853256424589,1.3549706512849178
81,human + LLM (uniform),True,414.239594785574,0.8284791895711481
82,human only,True,484.11417456742885,0.9682283491348577
83,LLM only,True,0.0,0.0
84,human + LLM (confidence),True,668.3700675052,1.3367401350104
85,human + LLM (uniform),True,482.05809269717173,0.9641161853943434
86,human only,True,544.0122219015608,1.0880244438031217
87,LLM only,False,0.0,0.0
88,human + LLM (confidence),True,588.5622270673202,1.1771244541346404
89,human + LLM (uniform),True,420.2027459917096,0.8404054919834192
90,human only,True,464.5937549683995,0.929187509936799
91,LLM only,False,0.0,0.0
92,human + LLM (confidence),False,593.9241719796757,1.1878483439593515
93,human + LLM (uniform),True,424.5663654496502,0.8491327308993004
94,human only,True,484.97723808731547,0.9699544761746309
95,LLM only,True,0.0,0.0
96,human + LLM (confidence),True,574.2019263248047,1.1484038526496094
97,human + LLM (uniform),True,364.90766183244494,0.7298153236648899
98,human only,False,468.6448890605629,0.9372897781211258
99,LLM only,False,0.0,0.0
100,human + LLM (confidence),True,644.0991200987434,1.2881982401974867
101,human + LLM (uniform),True,399.00857693118866,0.7980171538623773
102,human only,True,442.21582874613,0.88443165749226
103,LLM only,True,0.0,0.0
104,human + LLM (confidence),True,656.2721094762489,1.3125442189524978
105,human + LLM (uniform),True,398.1586834251179,0.7963173668502358
106,human only,True,508.600064434014,1.017200128868028
107,LLM only,False,0.0,0.0
108,human + LLM (confidence),True,684.3895705223018,1.3687791410446037
109,human + LLM (uniform),True,395.3699955695061,0.7907399911390122
110,human only,True,537.5690888882632,1.0751381777765263
111,LLM only,True,0.0,0.0
112,human + LLM (confidence),True,664.8708989018686,1.3297417978037371
113,human + LLM (uniform),True,450.4881471160739,0.9009762942321478
114,human only,True,519.8075861155473,1.0396151722310947
115,LLM only,False,0.0,0.0
116,human + LLM (confidence),True,657.4309014190048,1.3148618028380097
117,human + LLM (uniform),True,401.66559737721025,0.8033311947544205
118,human only,True,517.9456663499634,1.0358913326999268
119,LLM only,True,0.0,0.0
120,human + LLM (confidence),True,676.4063783847799,1.3528127567695598
121,human + LLM (uniform),True,434.69378220953456,0.8693875644190692
122,human only,True,482.25106660891623,0.9645021332178325
123,LLM only,True,0.0,0.0
124,human + LLM (confidence),True,687.1817573177985,1.374363514635597
125,human + LLM (uniform),True,460.54910967908563,0.9210982193581713
126,human only,True,505.8325633997719,1.0116651267995438
127,LLM only,True,0.0,0.0
128,human + LLM (confidence),True,653.8317470717587,1.3076634941435175
129,human + LLM (uniform),True,364.2550197701766,0.7285100395403532
130,human only,True,538.5228023831726,1.0770456047663453
131,LLM only,False,0.0,0.0
132,human + LLM (confidence),True,593.523727233473,1.187047454466946
133,human + LLM (uniform),True,366.16994257680835,0.7323398851536167
134,human only,True,474.1190118171123,0.9482380236342246
135,LLM only,True,0.0,0.0
136,human + LLM (confidence),True,611.8148507943529,1.2236297015887057
137,human + LLM (uniform),True,469.76616787358466,0.9395323357471693
138,human only,True,503.62652012969505,1.00725304025939
139,LLM only,True,0.0,0.0
140,human + LLM (confidence),True,614.1296899431798,1.2282593798863595
141,human + LLM (uniform),True,448.0980068965063,0.8961960137930126
142,human only,True,535.8335812793819,1.0716671625587637
143,LLM only,False,0.0,0.0
144,human + LLM (confidence),True,658.6361645199336,1.3172723290398671
145,human + LLM (uniform),True,426.24019670159765,0.8524803934031953
146,human only,True,522.294856627403,1.0445897132548059
147,LLM only,True,0.0,0.0
148,human + LLM (confidence),True,616.0385685876821,1.2320771371753643
149,human + LLM (uniform),True,421.3554035920939,0.8427108071841879
150,human only,True,531.5310351624481,1.0630620703248963
151,LLM only,True,0.0,0.0
152,human + LLM (confidence),True,640.3095293418633,1.2806190586837265
153,human + LLM (uniform),True,420.69215626250093,0.8413843125250019
154,human only,True,501.46523289343577,1.0029304657868716
155,LLM only,True,0.0,0.0
156,human + LLM (confidence),True,712.0593498706343,1.4241186997412685
157,human + LLM (uniform),True,442.82969505640403,0.885659390112808
158,human only,True,528.4324387302293,1.0568648774604585
159,LLM only,True,0.0,0.0
160,human + LLM (confidence),True,715.602798110567,1.431205596221134
161,human + LLM (uniform),True,436.8365899863447,0.8736731799726893
162,human only,True,556.913268648411,1.113826537296822
163,LLM only,True,0.0,0.0
164,human + LLM (confidence),True,601.7206065976832,1.2034412131953665
165,human + LLM (uniform),False,404.24462598439453,0.8084892519687891
166,human only,False,478.69893944061744,0.9573978788812348
167,LLM only,False,0.0,0.0
168,human + LLM (confidence),True,644.9875452395721,1.2899750904791443
169,human + LLM (uniform),True,405.88319256232967,0.8117663851246594
170,human only,True,536.7923820705126,1.0735847641410252
171,LLM only,True,0.0,0.0
172,human + LLM (confidence),True,604.4518675514279,1.2089037351028558
173,human + LLM (uniform),True,403.62375137677964,0.8072475027535593
174,human only,True,522.6280012872106,1.0452560025744213
175,LLM only,True,0.0,0.0
176,human + LLM (confidence),True,668.6675391700783,1.3373350783401565
177,human + LLM (uniform),True,407.78525891714895,0.8155705178342979
178,human only,True,516.870017385504,1.033740034771008
179,LLM only,False,0.0,0.0
180,human + LLM (confidence),True,689.1902830605256,1.3783805661210513
181,human + LLM (uniform),True,421.62614099354,0.84325228198708
182,human only,True,495.5555947628347,0.9911111895256693
183,LLM only,True,0.0,0.0
184,human + LLM (confidence),True,679.4205260830346,1.3588410521660692
185,human + LLM (uniform),False,453.4500165015814,0.9069000330031628
186,human only,False,509.34524816445435,1.0186904963289087
187,LLM only,False,0.0,0.0
188,human + LLM (confidence),True,738.9553044487793,1.4779106088975587
189,human + LLM (uniform),True,392.45479350356715,0.7849095870071343
190,human only,True,490.1868736458574,0.9803737472917148
191,LLM only,True,0.0,0.0
192,human + LLM (confidence),True,600.7883733842284,1.2015767467684568
193,human + LLM (uniform),True,384.4143686799953,0.7688287373599906
194,human only,True,470.57038567029014,0.9411407713405803
195,LLM only,True,0.0,0.0
196,human + LLM (confidence),True,667.2038244816025,1.334407648963205
197,human + LLM (uniform),True,359.7258464256474,0.7194516928512947
198,human only,True,505.03088707835377,1.0100617741567075
199,LLM only,True,0.0,0.0
200,human + LLM (confidence),True,630.9571847700693,1.2619143695401385
201,human + LLM (uniform),True,472.2636374799542,0.9445272749599084
202,human only,True,463.00180850515864,0.9260036170103173
203,LLM only,False,0.0,0.0
204,human + LLM (confidence),True,688.0904160560272,1.3761808321120543
205,human + LLM (uniform),True,421.0190607193249,0.8420381214386498
206,human only,True,502.00173410975475,1.0040034682195096
207,LLM only,True,0.0,0.0
208,human + LLM (confidence),True,612.1295220824287,1.2242590441648573
209,human + LLM (uniform),True,521.9976996793698,1.0439953993587396
210,human only,True,545.041978227077,1.090083956454154
211,LLM only,True,0.0,0.0
212,human + LLM (confidence),True,627.2026867187744,1.2544053734375489
213,human + LLM (uniform),True,447.5474498065211,0.8950948996130422
214,human only,True,515.9131402016462,1.0318262804032925
215,LLM only,True,0.0,0.0
216,human + LLM (confidence),True,631.3277349934921,1.262655469986984
217,human + LLM (uniform),True,406.6531678947308,0.8133063357894617
218,human only,True,485.7440826362041,0.9714881652724082
219,LLM only,False,0.0,0.0
220,human + LLM (confidence),True,700.3016175672749,1.4006032351345499
221,human + LLM (uniform),True,408.91457635191625,0.8178291527038325
222,human only,False,569.4703082870086,1.1389406165740172
223,LLM only,False,0.0,0.0
224,human + LLM (confidence),True,650.2007955107778,1.3004015910215556
225,human + LLM (uniform),True,419.8760295913844,0.8397520591827687
226,human only,True,503.5805222996176,1.0071610445992352
227,LLM only,True,0.0,0.0
228,human + LLM (confidence),False,667.8993875091846,1.3357987750183693
229,human + LLM (uniform),True,399.55823842991776,0.7991164768598356
230,human only,True,523.7946829838537,1.0475893659677074
231,LLM only,False,0.0,0.0
232,human + LLM (confidence),True,596.6868807983741,1.1933737615967481
233,human + LLM (uniform),True,352.1309547944486,0.7042619095888972
234,human only,True,466.9132352145354,0.9338264704290709
235,LLM only,False,0.0,0.0
236,human + LLM (confidence),True,644.2039639346913,1.2884079278693825
237,human + LLM (uniform),True,435.20607258330296,0.8704121451666059
238,human only,True,487.87342611664303,0.975746852233286
239,LLM only,True,0.0,0.0
240,human + LLM (confidence),True,659.4061599745892,1.3188123199491784
241,human + LLM (uniform),True,421.57601422854793,0.8431520284570959
242,human only,True,512.3263910450321,1.0246527820900642
243,LLM only,True,0.0,0.0
244,human + LLM (confidence),True,587.6343543788597,1.1752687087577194
245,human + LLM (uniform),True,467.4767464614382,0.9349534929228764
246,human only,True,540.3017615507636,1.0806035231015272
247,LLM only,True,0.0,0.0
248,human + LLM (confidence),True,615.8112036017225,1.231622407203445
249,human + LLM (uniform),True,378.64846506961055,0.7572969301392211
250,human only,True,499.27562812682436,0.9985512562536487
251,LLM only,False,0.0,0.0
252,human + LLM (confidence),True,658.3976998782974,1.3167953997565949
253,human + LLM (uniform),True,431.86987563385037,0.8637397512677008
254,human only,True,509.47919804754184,1.0189583960950837
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),True,583.2159330060737,1.1664318660121473
257,human + LLM (uniform),False,325.74524316205657,0.6514904863241131
258,human only,False,470.67262026969985,0.9413452405393997
259,LLM only,False,0.0,0.0
260,human + LLM (confidence),True,689.0755207261606,1.378151041452321
261,human + LLM (uniform),True,460.1754074274079,0.9203508148548157
262,human only,True,545.1374437426164,1.0902748874852328
263,LLM only,False,0.0,0.0
264,human + LLM (confidence),True,700.0346365254359,1.4000692730508717
265,human + LLM (uniform),True,440.4767586124312,0.8809535172248624
266,human only,True,468.2624231828904,0.9365248463657808
267,LLM only,True,0.0,0.0
268,human + LLM (confidence),True,626.4123871806447,1.2528247743612895
269,human + LLM (uniform),True,399.3691642346986,0.7987383284693972
270,human only,True,526.4045558309193,1.0528091116618385
271,LLM only,True,0.0,0.0
272,human + LLM (confidence),True,632.8915054406937,1.2657830108813872
273,human + LLM (uniform),False,379.99846633492393,0.7599969326698479
274,human only,True,489.6218221539277,0.9792436443078555
275,LLM only,True,0.0,0.0
276,human + LLM (confidence),True,690.6619116830062,1.3813238233660123
277,human + LLM (uniform),True,323.8722607036638,0.6477445214073276
278,human only,True,424.94552865404626,0.8498910573080926
279,LLM only,True,0.0,0.0
280,human + LLM (confidence),True,658.2132184136493,1.3164264368272987
281,human + LLM (uniform),True,388.4019692925798,0.7768039385851596
282,human only,True,476.5833341609694,0.9531666683219387
283,LLM only,True,0.0,0.0
284,human + LLM (confidence),True,626.4455244540488,1.2528910489080978
285,human + LLM (uniform),True,390.2306258324027,0.7804612516648054
286,human only,True,476.06960524446396,0.9521392104889279
287,LLM only,True,0.0,0.0
288,human + LLM (confidence),True,698.5651665597961,1.3971303331195923
289,human + LLM (uniform),True,436.7199136953896,0.8734398273907792
290,human only,True,516.2052631892019,1.0324105263784038
291,LLM only,False,0.0,0.0
292,human + LLM (confidence),True,661.7641438160066,1.3235282876320131
293,human + LLM (uniform),True,333.51725661538313,0.6670345132307662
294,human only,True,460.10214837480464,0.9202042967496092
295,LLM only,False,0.0,0.0
296,human + LLM (confidence),True,747.729680051038,1.495459360102076
297,human + LLM (uniform),True,384.1125094326138,0.7682250188652276
298,human only,True,464.97592447014097,0.9299518489402819
299,LLM only,True,0.0,0.0
300,human + LLM (confidence),True,642.902032944674,1.2858040658893481
301,human + LLM (uniform),True,465.04670067655127,0.9300934013531026
302,human only,True,530.9858811990064,1.0619717623980127
303,LLM only,True,0.0,0.0
304,human + LLM (confidence),True,675.0342838833207,1.3500685677666413
305,human + LLM (uniform),True,380.8480966676361,0.7616961933352723
306,human only,True,497.04426410829626,0.9940885282165925
307,LLM only,True,0.0,0.0
308,human + LLM (confidence),True,657.8220515072883,1.3156441030145765
309,human + LLM (uniform),True,414.0180680513727,0.8280361361027454
310,human only,True,476.90924493612255,0.953818489872245
311,LLM only,True,0.0,0.0
312,human + LLM (confidence),True,621.3900058600078,1.2427800117200156
313,human + LLM (uniform),True,461.28508692125456,0.9225701738425092
314,human only,True,507.9206651952744,1.015841330390549
315,LLM only,False,0.0,0.0
316,human + LLM (confidence),True,646.4647409091842,1.2929294818183685
317,human + LLM (uniform),True,433.54332345569827,0.8670866469113966
318,human only,True,453.39759869957714,0.9067951973991543
319,LLM only,True,0.0,0.0
320,human + LLM (confidence),True,641.7780160551777,1.2835560321103554
321,human + LLM (uniform),False,407.4315841874226,0.8148631683748452
322,human only,False,513.5985422351775,1.027197084470355
323,LLM only,True,0.0,0.0
324,human + LLM (confidence),False,663.2809907442397,1.3265619814884795
325,human + LLM (uniform),True,419.3851333119938,0.8387702666239876
326,human only,True,510.96623326525395,1.0219324665305078
327,LLM only,True,0.0,0.0
328,human + LLM (confidence),True,580.3456271780078,1.1606912543560157
329,human + LLM (uniform),True,387.29902138451706,0.7745980427690341
330,human only,True,490.8094880323856,0.9816189760647712
331,LLM only,True,0.0,0.0
332,human + LLM (confidence),True,657.4534104352773,1.3149068208705545
333,human + LLM (uniform),True,399.9416802377668,0.7998833604755335
334,human only,True,469.61296424343726,0.9392259284868745
335,LLM only,False,0.0,0.0
336,human + LLM (confidence),True,635.8765140216033,1.2717530280432066
337,human + LLM (uniform),True,520.8516250324279,1.0417032500648558
338,human only,True,518.8340650702327,1.0376681301404653
339,LLM only,False,0.0,0.0
340,human + LLM (confidence),True,654.8837999477977,1.3097675998955953
341,human + LLM (uniform),True,425.7747862877764,0.8515495725755529
342,human only,True,475.13908338303145,0.9502781667660629
343,LLM only,False,0.0,0.0
344,human + LLM (confidence),True,623.6514421223702,1.2473028842447405
345,human + LLM (uniform),True,381.7433747682098,0.7634867495364196
346,human only,True,443.5715182034933,0.8871430364069867
347,LLM only,False,0.0,0.0
348,human + LLM (confidence),True,612.5342714777026,1.2250685429554053
349,human + LLM (uniform),True,435.5076726162993,0.8710153452325986
350,human only,True,485.2253844722135,0.970450768944427
351,LLM only,False,0.0,0.0
352,human + LLM (confidence),True,693.8442324868946,1.3876884649737893
353,human + LLM (uniform),True,419.81482353719923,0.8396296470743985
354,human only,True,500.07004970303205,1.000140099406064
355,LLM only,True,0.0,0.0
356,human + LLM (confidence),True,604.5676893789918,1.2091353787579835
357,human + LLM (uniform),True,390.4896255672803,0.7809792511345607
358,human only,True,495.71342843524866,0.9914268568704974
359,LLM only,True,0.0,0.0
360,human + LLM (confidence),True,734.1176186358891,1.4682352372717782
361,human + LLM (uniform),False,454.62312619447243,0.9092462523889449
362,human only,False,529.1462054519061,1.058292410903812
363,LLM only,False,0.0,0.0
364,human + LLM (confidence),False,667.8210803839872,1.3356421607679745
365,human + LLM (uniform),True,371.51863630408036,0.7430372726081608
366,human only,True,510.81333267349424,1.0216266653469885
367,LLM only,False,0.0,0.0
368,human + LLM (confidence),True,581.589334676217,1.1631786693524342
369,human + LLM (uniform),True,322.30168958210595,0.644603379164212
370,human only,True,463.22643915430405,0.9264528783086081
371,LLM only,False,0.0,0.0
372,human + LLM (confidence),True,658.6037245488739,1.3172074490977477
373,human + LLM (uniform),False,399.7016280646102,0.7994032561292204
374,human only,False,473.19119459153904,0.946382389183078
375,LLM only,False,0.0,0.0
376,human + LLM (confidence),True,680.20539796905,1.3604107959381
377,human + LLM (uniform),True,381.1053357943968,0.7622106715887936
378,human only,True,485.4555347309111,0.9709110694618222
379,LLM only,False,0.0,0.0
380,human + LLM (confidence),True,627.4205549826501,1.2548411099653
381,human + LLM (uniform),False,472.17306707757905,0.9443461341551581
382,human only,False,488.2379899730992,0.9764759799461984
383,LLM only,False,0.0,0.0
384,human + LLM (confidence),True,680.2787649370315,1.360557529874063
385,human + LLM (uniform),True,403.16141966817446,0.806322839336349
386,human only,True,460.4388093999535,0.920877618799907
387,LLM only,False,0.0,0.0
388,human + LLM (confidence),True,704.0250063554394,1.4080500127108788
389,human + LLM (uniform),True,382.36444306998607,0.7647288861399721
390,human only,True,460.62510739794646,0.921250214795893
391,LLM only,False,0.0,0.0
392,human + LLM (confidence),True,646.4911773400972,1.2929823546801944
393,human + LLM (uniform),False,353.51472192030224,0.7070294438406045
394,human only,True,520.6509939708327,1.0413019879416654
395,LLM only,True,0.0,0.0
396,human + LLM (confidence),True,664.7798424188326,1.3295596848376652
397,human + LLM (uniform),True,420.7126762845179,0.8414253525690358
398,human only,True,493.19416512225513,0.9863883302445102
399,LLM only,True,0.0,0.0
