,estimator,coverage,effective sample size,rel. ESS
126,human only,True,436.6260258331022,0.8732520516662043
127,LLM only,True,0.0,0.0
128,human + LLM (confidence),True,2158.9520752843027,4.317904150568605
129,human + LLM (uniform),True,496.81079984217024,0.9936215996843405
130,human only,True,564.9330571954657,1.1298661143909314
131,LLM only,True,0.0,0.0
132,human + LLM (confidence),True,2129.779374786768,4.259558749573536
133,human + LLM (uniform),True,458.08043255200437,0.9161608651040087
134,human only,True,433.31487633756456,0.8666297526751291
135,LLM only,True,0.0,0.0
136,human + LLM (confidence),True,2236.314490173183,4.472628980346366
137,human + LLM (uniform),True,307.91594457480267,0.6158318891496053
138,human only,True,450.8732894894947,0.9017465789789895
139,LLM only,True,0.0,0.0
140,human + LLM (confidence),True,2051.6721329008114,4.103344265801623
141,human + LLM (uniform),True,538.2663668951317,1.0765327337902633
142,human only,True,527.9884782577498,1.0559769565154995
143,LLM only,False,0.0,0.0
144,human + LLM (confidence),True,2317.7001509680235,4.6354003019360475
145,human + LLM (uniform),True,563.9394100283754,1.1278788200567509
146,human only,True,471.48585675400983,0.9429717135080197
147,LLM only,True,0.0,0.0
148,human + LLM (confidence),True,2291.891882532266,4.583783765064532
149,human + LLM (uniform),True,453.2335513192252,0.9064671026384504
150,human only,True,597.4784283006451,1.1949568566012903
151,LLM only,True,0.0,0.0
152,human + LLM (confidence),True,1956.6603816937238,3.9133207633874476
153,human + LLM (uniform),True,297.5977943243679,0.5951955886487358
154,human only,True,461.78537349986874,0.9235707469997375
155,LLM only,True,0.0,0.0
156,human + LLM (confidence),True,1965.2237158928142,3.9304474317856286
157,human + LLM (uniform),True,447.97359551466997,0.89594719102934
158,human only,True,429.45187543806645,0.8589037508761329
159,LLM only,True,0.0,0.0
160,human + LLM (confidence),True,2051.6297177489037,4.103259435497807
161,human + LLM (uniform),True,496.0654171744079,0.9921308343488158
162,human only,True,576.1218992994976,1.1522437985989953
163,LLM only,True,0.0,0.0
164,human + LLM (confidence),True,2027.3769968091456,4.0547539936182915
165,human + LLM (uniform),True,353.8789599723087,0.7077579199446173
166,human only,True,558.7370254343672,1.1174740508687344
167,LLM only,True,0.0,0.0
168,human + LLM (confidence),True,2260.552944900362,4.521105889800724
169,human + LLM (uniform),True,446.48369119705274,0.8929673823941054
170,human only,True,604.1209517663962,1.2082419035327923
171,LLM only,False,0.0,0.0
172,human + LLM (confidence),False,1940.5280916516106,3.881056183303221
173,human + LLM (uniform),True,503.61683006757386,1.0072336601351477
174,human only,True,466.0094445507322,0.9320188891014645
175,LLM only,False,0.0,0.0
176,human + LLM (confidence),True,2248.898998803271,4.497797997606542
177,human + LLM (uniform),False,935.0639318800344,1.8701278637600687
178,human only,False,633.4630645532328,1.2669261291064655
179,LLM only,True,0.0,0.0
180,human + LLM (confidence),True,2022.1308185936318,4.0442616371872635
181,human + LLM (uniform),True,383.065024511707,0.766130049023414
182,human only,True,468.31448112617807,0.9366289622523561
183,LLM only,True,0.0,0.0
184,human + LLM (confidence),True,2090.0861678720175,4.180172335744035
185,human + LLM (uniform),True,262.92835568066,0.52585671136132
186,human only,True,435.57753034944733,0.8711550606988947
187,LLM only,False,0.0,0.0
188,human + LLM (confidence),True,2178.892429948256,4.357784859896512
189,human + LLM (uniform),True,418.71897085170497,0.8374379417034099
190,human only,True,511.1712587036598,1.0223425174073197
191,LLM only,True,0.0,0.0
192,human + LLM (confidence),True,1900.795187361309,3.801590374722618
193,human + LLM (uniform),True,450.3804005931153,0.9007608011862307
194,human only,True,457.93101651954566,0.9158620330390913
195,LLM only,True,0.0,0.0
196,human + LLM (confidence),True,2016.4379182765085,4.032875836553017
197,human + LLM (uniform),True,409.30813170292134,0.8186162634058427
198,human only,True,374.86531877041534,0.7497306375408307
199,LLM only,True,0.0,0.0
200,human + LLM (confidence),True,2069.2616490576766,4.138523298115353
201,human + LLM (uniform),True,587.5865344928364,1.175173068985673
202,human only,False,566.8080820868272,1.1336161641736544
203,LLM only,False,0.0,0.0
204,human + LLM (confidence),True,2030.0148985965716,4.060029797193144
205,human + LLM (uniform),True,343.73415984331325,0.6874683196866265
206,human only,True,495.906833758144,0.991813667516288
207,LLM only,True,0.0,0.0
208,human + LLM (confidence),True,2013.4541919965252,4.02690838399305
209,human + LLM (uniform),True,298.1035728287682,0.5962071456575364
210,human only,True,371.3959363823917,0.7427918727647834
211,LLM only,False,0.0,0.0
212,human + LLM (confidence),True,2132.8924693466856,4.265784938693371
213,human + LLM (uniform),True,305.56293072800224,0.6111258614560044
214,human only,True,421.80471562098035,0.8436094312419606
215,LLM only,True,0.0,0.0
216,human + LLM (confidence),True,2027.917714255733,4.055835428511466
217,human + LLM (uniform),True,436.06753056448497,0.87213506112897
218,human only,True,443.8905360376388,0.8877810720752776
219,LLM only,False,0.0,0.0
220,human + LLM (confidence),False,2058.460534571384,4.116921069142768
221,human + LLM (uniform),True,437.32617547903493,0.8746523509580698
222,human only,True,469.09613106031395,0.9381922621206279
223,LLM only,True,0.0,0.0
224,human + LLM (confidence),True,2115.287295320882,4.230574590641764
225,human + LLM (uniform),True,626.5232648588141,1.253046529717628
226,human only,True,541.4811216048267,1.0829622432096535
227,LLM only,True,0.0,0.0
228,human + LLM (confidence),True,2122.336535177817,4.244673070355634
229,human + LLM (uniform),True,418.0388935093706,0.8360777870187412
230,human only,True,471.70964124520515,0.9434192824904103
231,LLM only,True,0.0,0.0
232,human + LLM (confidence),True,2360.1562487787432,4.720312497557487
233,human + LLM (uniform),True,384.57624806241085,0.7691524961248217
234,human only,True,524.0522009468249,1.0481044018936498
235,LLM only,True,0.0,0.0
236,human + LLM (confidence),True,2010.8293486063285,4.021658697212657
237,human + LLM (uniform),True,339.26450293353355,0.6785290058670671
238,human only,True,438.59622324901073,0.8771924464980214
239,LLM only,True,0.0,0.0
240,human + LLM (confidence),True,2273.9018717891045,4.547803743578209
241,human + LLM (uniform),True,516.2052060926718,1.0324104121853437
242,human only,True,784.1240517426351,1.5682481034852702
243,LLM only,True,0.0,0.0
244,human + LLM (confidence),True,2148.065571427032,4.296131142854064
245,human + LLM (uniform),True,352.96407827803273,0.7059281565560654
246,human only,False,529.7024663098151,1.0594049326196302
247,LLM only,False,0.0,0.0
248,human + LLM (confidence),True,2033.7178186307733,4.067435637261546
249,human + LLM (uniform),True,330.366531054131,0.660733062108262
250,human only,True,534.1853425624006,1.0683706851248012
251,LLM only,False,0.0,0.0
252,human + LLM (confidence),True,2165.404280988437,4.330808561976874
253,human + LLM (uniform),True,501.63687463785766,1.0032737492757153
254,human only,True,615.7997027566788,1.2315994055133577
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),True,1951.97403639793,3.9039480727958598
257,human + LLM (uniform),True,458.8849506864167,0.9177699013728333
258,human only,False,484.7558648215997,0.9695117296431994
259,LLM only,True,0.0,0.0
260,human + LLM (confidence),True,2097.889409975116,4.195778819950232
261,human + LLM (uniform),True,503.89285282216184,1.0077857056443238
262,human only,True,582.3505045751543,1.1647010091503087
263,LLM only,True,0.0,0.0
264,human + LLM (confidence),True,2088.4369723166255,4.176873944633251
265,human + LLM (uniform),True,563.4583643869173,1.1269167287738346
266,human only,True,552.9398610594588,1.1058797221189176
267,LLM only,True,0.0,0.0
268,human + LLM (confidence),True,1976.979206110916,3.953958412221832
269,human + LLM (uniform),True,542.2938746124352,1.0845877492248703
270,human only,True,446.3630517948948,0.8927261035897895
271,LLM only,True,0.0,0.0
272,human + LLM (confidence),True,2180.281205746805,4.36056241149361
273,human + LLM (uniform),True,378.2515024861957,0.7565030049723914
274,human only,True,552.838588969149,1.105677177938298
275,LLM only,True,0.0,0.0
276,human + LLM (confidence),False,1954.445406297945,3.90889081259589
277,human + LLM (uniform),True,485.7131226177005,0.971426245235401
278,human only,True,512.5699775166343,1.0251399550332685
279,LLM only,False,0.0,0.0
280,human + LLM (confidence),True,2103.0464735154533,4.206092947030907
281,human + LLM (uniform),False,1146.5661957635816,2.293132391527163
282,human only,False,413.03840317563754,0.8260768063512751
283,LLM only,True,0.0,0.0
284,human + LLM (confidence),True,2215.657934955126,4.431315869910252
285,human + LLM (uniform),True,354.45763318861447,0.7089152663772289
286,human only,True,445.43480337636726,0.8908696067527345
287,LLM only,True,0.0,0.0
288,human + LLM (confidence),True,2061.9664511532133,4.123932902306427
289,human + LLM (uniform),True,646.8345757933716,1.2936691515867433
290,human only,True,557.4667465987999,1.1149334931975998
291,LLM only,True,0.0,0.0
292,human + LLM (confidence),True,2124.0442129495445,4.248088425899089
293,human + LLM (uniform),True,541.7765774579248,1.0835531549158495
294,human only,True,374.973193160325,0.74994638632065
295,LLM only,True,0.0,0.0
296,human + LLM (confidence),True,1922.563705188323,3.8451274103766457
297,human + LLM (uniform),True,378.50137784129106,0.7570027556825821
298,human only,True,522.2976049176444,1.0445952098352889
299,LLM only,True,0.0,0.0
300,human + LLM (confidence),True,2032.671208838322,4.065342417676644
301,human + LLM (uniform),True,410.69851819628417,0.8213970363925683
302,human only,True,451.5692661045973,0.9031385322091946
303,LLM only,True,0.0,0.0
304,human + LLM (confidence),True,1939.8379109075677,3.8796758218151353
305,human + LLM (uniform),True,517.386781175929,1.034773562351858
306,human only,True,544.395310876167,1.088790621752334
307,LLM only,False,0.0,0.0
308,human + LLM (confidence),True,1875.722118613921,3.751444237227842
309,human + LLM (uniform),True,490.7888576653803,0.9815777153307607
310,human only,True,429.9387984203787,0.8598775968407574
311,LLM only,True,0.0,0.0
312,human + LLM (confidence),True,2031.624283474594,4.063248566949188
313,human + LLM (uniform),True,416.1560326946462,0.8323120653892925
314,human only,True,413.0386220658571,0.8260772441317142
315,LLM only,True,0.0,0.0
316,human + LLM (confidence),True,2097.2573743778476,4.1945147487556955
317,human + LLM (uniform),True,378.2183917706949,0.7564367835413898
318,human only,True,580.3294920424709,1.1606589840849417
319,LLM only,True,0.0,0.0
320,human + LLM (confidence),True,2105.088198278457,4.210176396556914
321,human + LLM (uniform),True,496.2807520544775,0.9925615041089549
322,human only,True,455.6340690472683,0.9112681380945367
323,LLM only,True,0.0,0.0
324,human + LLM (confidence),True,2101.6784372566176,4.2033568745132355
325,human + LLM (uniform),False,200.36288369996683,0.40072576739993365
326,human only,True,411.55444963554413,0.8231088992710882
327,LLM only,False,0.0,0.0
328,human + LLM (confidence),True,2122.4534749844215,4.244906949968843
329,human + LLM (uniform),True,444.28986285858815,0.8885797257171762
330,human only,True,617.8256226139042,1.2356512452278083
331,LLM only,False,0.0,0.0
332,human + LLM (confidence),True,2274.0678607318923,4.548135721463785
333,human + LLM (uniform),True,354.160695571639,0.708321391143278
334,human only,True,455.70116741303326,0.9114023348260665
335,LLM only,True,0.0,0.0
336,human + LLM (confidence),True,2162.0366437684797,4.32407328753696
337,human + LLM (uniform),True,515.3639939380801,1.0307279878761602
338,human only,True,499.7240418827166,0.9994480837654333
339,LLM only,True,0.0,0.0
340,human + LLM (confidence),True,2096.1003600399704,4.192200720079941
341,human + LLM (uniform),True,495.56785079895616,0.9911357015979123
342,human only,True,506.81141535299616,1.0136228307059922
343,LLM only,True,0.0,0.0
344,human + LLM (confidence),True,2093.856755065542,4.1877135101310845
345,human + LLM (uniform),True,493.77345783497447,0.9875469156699489
346,human only,True,518.9699579915158,1.0379399159830316
347,LLM only,True,0.0,0.0
348,human + LLM (confidence),True,2086.6070089530754,4.173214017906151
349,human + LLM (uniform),True,430.9224701106726,0.8618449402213452
350,human only,False,425.069689009794,0.8501393780195879
351,LLM only,True,0.0,0.0
352,human + LLM (confidence),True,2025.8537194507555,4.051707438901511
353,human + LLM (uniform),True,351.8424858620311,0.7036849717240622
354,human only,True,501.64282921413326,1.0032856584282666
355,LLM only,False,0.0,0.0
356,human + LLM (confidence),True,1877.4693067353685,3.754938613470737
357,human + LLM (uniform),True,921.33561391639,1.84267122783278
358,human only,False,449.0877023576976,0.8981754047153951
359,LLM only,True,0.0,0.0
360,human + LLM (confidence),True,2374.459572172756,4.748919144345512
361,human + LLM (uniform),True,379.2308144919011,0.7584616289838022
362,human only,True,497.80853378180626,0.9956170675636126
363,LLM only,True,0.0,0.0
364,human + LLM (confidence),True,2086.9630765653283,4.173926153130656
365,human + LLM (uniform),True,414.74934188386305,0.8294986837677261
366,human only,True,503.4001393811892,1.0068002787623784
367,LLM only,False,0.0,0.0
368,human + LLM (confidence),True,2133.978201586687,4.2679564031733745
369,human + LLM (uniform),True,504.4369548831622,1.0088739097663244
370,human only,False,487.22643812523813,0.9744528762504763
371,LLM only,True,0.0,0.0
372,human + LLM (confidence),True,1988.2470761117238,3.976494152223448
373,human + LLM (uniform),True,415.9238225060612,0.8318476450121224
374,human only,True,476.6362383311617,0.9532724766623234
375,LLM only,True,0.0,0.0
376,human + LLM (confidence),True,2142.908799459068,4.285817598918136
377,human + LLM (uniform),True,376.0431207854958,0.7520862415709916
378,human only,True,416.6133993579153,0.8332267987158306
379,LLM only,True,0.0,0.0
380,human + LLM (confidence),True,2354.6078589611016,4.709215717922203
381,human + LLM (uniform),False,1134.5994948145692,2.2691989896291385
382,human only,True,598.6954421598381,1.197390884319676
383,LLM only,True,0.0,0.0
384,human + LLM (confidence),True,2231.7863346880927,4.463572669376186
385,human + LLM (uniform),True,532.0492469208598,1.0640984938417195
386,human only,True,469.30374699244106,0.9386074939848821
387,LLM only,False,0.0,0.0
388,human + LLM (confidence),True,1899.2006316763366,3.798401263352673
389,human + LLM (uniform),False,409.5418500732881,0.8190837001465763
390,human only,True,491.12442325562137,0.9822488465112428
391,LLM only,True,0.0,0.0
392,human + LLM (confidence),True,2196.4605164629365,4.392921032925873
393,human + LLM (uniform),False,638.3655246088874,1.2767310492177748
394,human only,True,427.2432603370535,0.854486520674107
395,LLM only,True,0.0,0.0
396,human + LLM (confidence),True,2150.5586624317066,4.301117324863413
397,human + LLM (uniform),True,496.55372974028353,0.9931074594805671
398,human only,True,449.9844013039094,0.8999688026078189
399,LLM only,True,0.0,0.0
