,estimator,coverage,effective sample size,rel. ESS
50,human only,True,473.74993842342883,0.9474998768468577
51,LLM only,False,0.0,0.0
52,human + LLM (confidence),True,702.5369401711005,1.405073880342201
53,human + LLM (uniform),True,367.07819526008956,0.7341563905201791
54,human only,True,478.018945276378,0.956037890552756
55,LLM only,False,0.0,0.0
56,human + LLM (confidence),True,713.223896801776,1.426447793603552
57,human + LLM (uniform),True,401.123667829419,0.802247335658838
58,human only,True,493.551913292579,0.987103826585158
59,LLM only,True,0.0,0.0
60,human + LLM (confidence),True,646.4109225770146,1.2928218451540292
61,human + LLM (uniform),True,401.84538675285904,0.803690773505718
62,human only,True,511.6426321207229,1.0232852642414458
63,LLM only,False,0.0,0.0
64,human + LLM (confidence),True,670.0445461024518,1.3400890922049036
65,human + LLM (uniform),True,457.2029845207085,0.914405969041417
66,human only,True,520.2450275945077,1.0404900551890155
67,LLM only,True,0.0,0.0
68,human + LLM (confidence),True,650.287845079188,1.3005756901583758
69,human + LLM (uniform),False,342.8045182601581,0.6856090365203161
70,human only,True,474.15568881388793,0.9483113776277758
71,LLM only,True,0.0,0.0
72,human + LLM (confidence),True,632.4027932098464,1.2648055864196928
73,human + LLM (uniform),True,441.6029197961855,0.8832058395923711
74,human only,True,495.399688729525,0.99079937745905
75,LLM only,True,0.0,0.0
76,human + LLM (confidence),True,654.1836587826108,1.3083673175652215
77,human + LLM (uniform),True,456.94127537831497,0.9138825507566299
78,human only,True,497.5054102577209,0.9950108205154418
79,LLM only,True,0.0,0.0
80,human + LLM (confidence),True,658.0669001308186,1.3161338002616372
81,human + LLM (uniform),True,387.836290882041,0.775672581764082
82,human only,True,484.219332558941,0.968438665117882
83,LLM only,False,0.0,0.0
84,human + LLM (confidence),True,639.9301267631729,1.2798602535263457
85,human + LLM (uniform),True,460.11842400096185,0.9202368480019237
86,human only,True,511.3875974692036,1.0227751949384072
87,LLM only,True,0.0,0.0
88,human + LLM (confidence),True,682.6141676409655,1.365228335281931
89,human + LLM (uniform),True,478.6720741843239,0.9573441483686478
90,human only,False,475.5322320760696,0.9510644641521392
91,LLM only,True,0.0,0.0
92,human + LLM (confidence),True,665.5330313546435,1.331066062709287
93,human + LLM (uniform),True,444.06024344083187,0.8881204868816638
94,human only,True,475.42297525653305,0.9508459505130661
95,LLM only,True,0.0,0.0
96,human + LLM (confidence),True,655.9852089143477,1.3119704178286955
97,human + LLM (uniform),True,516.3736114011958,1.0327472228023917
98,human only,True,482.92017033311765,0.9658403406662353
99,LLM only,False,0.0,0.0
100,human + LLM (confidence),True,626.065146690125,1.2521302933802498
101,human + LLM (uniform),True,464.910946632413,0.929821893264826
102,human only,True,511.07326209289687,1.0221465241857937
103,LLM only,False,0.0,0.0
104,human + LLM (confidence),False,661.4105717263894,1.3228211434527788
105,human + LLM (uniform),True,449.67913796268186,0.8993582759253638
106,human only,True,533.0628467044678,1.0661256934089356
107,LLM only,False,0.0,0.0
108,human + LLM (confidence),False,605.1537840964072,1.2103075681928144
109,human + LLM (uniform),True,457.0892663587992,0.9141785327175984
110,human only,True,483.54345881509045,0.9670869176301808
111,LLM only,True,0.0,0.0
112,human + LLM (confidence),True,655.933450876096,1.311866901752192
113,human + LLM (uniform),True,472.967867956366,0.945935735912732
114,human only,True,509.33848396655026,1.0186769679331005
115,LLM only,True,0.0,0.0
116,human + LLM (confidence),True,710.1087255816904,1.4202174511633807
117,human + LLM (uniform),True,400.0382737441829,0.8000765474883658
118,human only,True,505.96595303870134,1.0119319060774026
119,LLM only,True,0.0,0.0
120,human + LLM (confidence),True,709.8682252628975,1.419736450525795
121,human + LLM (uniform),True,342.3813045503452,0.6847626091006904
122,human only,True,472.3162372715858,0.9446324745431716
123,LLM only,True,0.0,0.0
124,human + LLM (confidence),True,664.0967329057257,1.3281934658114514
125,human + LLM (uniform),True,457.53689855447806,0.9150737971089561
126,human only,True,515.6719433862488,1.0313438867724976
127,LLM only,False,0.0,0.0
128,human + LLM (confidence),True,620.2355615298111,1.2404711230596221
129,human + LLM (uniform),True,441.91232142712556,0.8838246428542511
130,human only,True,473.00740501171185,0.9460148100234237
131,LLM only,False,0.0,0.0
132,human + LLM (confidence),False,654.4123386644106,1.3088246773288212
133,human + LLM (uniform),True,432.7994926179016,0.8655989852358031
134,human only,True,501.849174804893,1.003698349609786
135,LLM only,False,0.0,0.0
136,human + LLM (confidence),True,644.6179664927786,1.2892359329855572
137,human + LLM (uniform),False,398.33453598279715,0.7966690719655943
138,human only,False,459.4500941151613,0.9189001882303226
139,LLM only,False,0.0,0.0
140,human + LLM (confidence),True,656.3864943335692,1.3127729886671384
141,human + LLM (uniform),True,412.49545743450307,0.8249909148690061
142,human only,True,508.3780402587894,1.0167560805175788
143,LLM only,False,0.0,0.0
144,human + LLM (confidence),True,645.0730104633757,1.2901460209267515
145,human + LLM (uniform),True,435.6002317599638,0.8712004635199275
146,human only,False,510.7260963119271,1.0214521926238542
147,LLM only,False,0.0,0.0
148,human + LLM (confidence),True,611.9341366768494,1.223868273353699
149,human + LLM (uniform),True,445.61451138543663,0.8912290227708732
150,human only,True,505.05847937720216,1.0101169587544043
151,LLM only,True,0.0,0.0
152,human + LLM (confidence),False,722.1064499175404,1.444212899835081
153,human + LLM (uniform),True,374.02841222218797,0.7480568244443759
154,human only,True,467.76192231370374,0.9355238446274075
155,LLM only,False,0.0,0.0
156,human + LLM (confidence),True,700.7327925343016,1.401465585068603
157,human + LLM (uniform),True,520.246043400224,1.0404920868004481
158,human only,True,577.6876410811949,1.1553752821623897
159,LLM only,False,0.0,0.0
160,human + LLM (confidence),True,742.1415413914194,1.4842830827828388
161,human + LLM (uniform),True,417.1200089003376,0.8342400178006752
162,human only,True,464.79357912523517,0.9295871582504703
163,LLM only,False,0.0,0.0
164,human + LLM (confidence),True,651.2243948611737,1.3024487897223473
165,human + LLM (uniform),True,461.7771006930615,0.9235542013861231
166,human only,True,502.1393774290365,1.004278754858073
167,LLM only,True,0.0,0.0
168,human + LLM (confidence),True,699.5681621749393,1.3991363243498787
169,human + LLM (uniform),True,422.73321132602354,0.8454664226520471
170,human only,True,529.871277921802,1.059742555843604
171,LLM only,True,0.0,0.0
172,human + LLM (confidence),True,647.0749889708112,1.2941499779416223
173,human + LLM (uniform),True,446.1344533454187,0.8922689066908374
174,human only,True,510.1461245177262,1.0202922490354525
175,LLM only,False,0.0,0.0
176,human + LLM (confidence),True,633.8893238478604,1.2677786476957207
177,human + LLM (uniform),True,481.14252453134196,0.962285049062684
178,human only,True,508.86299349392414,1.0177259869878483
179,LLM only,True,0.0,0.0
180,human + LLM (confidence),True,641.155713209444,1.282311426418888
181,human + LLM (uniform),True,497.4827954672817,0.9949655909345634
182,human only,True,463.1027927645006,0.9262055855290011
183,LLM only,True,0.0,0.0
184,human + LLM (confidence),True,700.0745398896661,1.4001490797793321
185,human + LLM (uniform),True,433.5204866623146,0.8670409733246293
186,human only,True,490.2768198851511,0.9805536397703022
187,LLM only,False,0.0,0.0
188,human + LLM (confidence),True,626.5438333154835,1.2530876666309672
189,human + LLM (uniform),True,412.00206468056956,0.8240041293611391
190,human only,True,509.8886028424642,1.0197772056849284
191,LLM only,True,0.0,0.0
192,human + LLM (confidence),False,659.259842336353,1.318519684672706
193,human + LLM (uniform),True,441.77729133376397,0.883554582667528
194,human only,True,524.6814212811728,1.0493628425623456
195,LLM only,True,0.0,0.0
196,human + LLM (confidence),True,712.5266815069355,1.4250533630138709
197,human + LLM (uniform),True,415.00781977518153,0.8300156395503631
198,human only,True,483.155764950348,0.966311529900696
199,LLM only,False,0.0,0.0
200,human + LLM (confidence),True,685.3295431988103,1.3706590863976205
201,human + LLM (uniform),True,441.4839133537788,0.8829678267075576
202,human only,True,446.6405204069593,0.8932810408139186
203,LLM only,False,0.0,0.0
204,human + LLM (confidence),True,621.1608304902941,1.242321660980588
205,human + LLM (uniform),True,353.85478845982146,0.707709576919643
206,human only,True,479.8703543408505,0.959740708681701
207,LLM only,False,0.0,0.0
208,human + LLM (confidence),True,675.3237652623286,1.3506475305246572
209,human + LLM (uniform),True,381.5103391830488,0.7630206783660977
210,human only,True,515.8460337693753,1.0316920675387504
211,LLM only,False,0.0,0.0
212,human + LLM (confidence),True,686.9772758685166,1.373954551737033
213,human + LLM (uniform),False,417.8537064431166,0.8357074128862332
214,human only,True,498.97891489030303,0.9979578297806061
215,LLM only,True,0.0,0.0
216,human + LLM (confidence),True,640.1648935901947,1.2803297871803894
217,human + LLM (uniform),True,394.6274262451157,0.7892548524902314
218,human only,False,528.0671181464953,1.0561342362929906
219,LLM only,True,0.0,0.0
220,human + LLM (confidence),True,657.2210917984844,1.3144421835969688
221,human + LLM (uniform),True,398.8351140658481,0.7976702281316962
222,human only,True,432.50970744899377,0.8650194148979875
223,LLM only,True,0.0,0.0
224,human + LLM (confidence),True,675.219009357873,1.350438018715746
225,human + LLM (uniform),True,468.4108219193612,0.9368216438387224
226,human only,False,474.8618919068327,0.9497237838136654
227,LLM only,True,0.0,0.0
228,human + LLM (confidence),True,571.6693559780367,1.1433387119560734
229,human + LLM (uniform),True,497.1263932372885,0.9942527864745769
230,human only,True,523.927940660489,1.047855881320978
231,LLM only,False,0.0,0.0
232,human + LLM (confidence),False,680.3278651116284,1.3606557302232567
233,human + LLM (uniform),True,501.3192700074773,1.0026385400149547
234,human only,True,554.5540734480123,1.1091081468960247
235,LLM only,False,0.0,0.0
236,human + LLM (confidence),True,711.3543049984424,1.4227086099968849
237,human + LLM (uniform),False,416.8912068597872,0.8337824137195744
238,human only,False,479.72024932956816,0.9594404986591363
239,LLM only,False,0.0,0.0
240,human + LLM (confidence),True,657.9465763899453,1.3158931527798907
241,human + LLM (uniform),True,357.9563070896365,0.715912614179273
242,human only,True,500.97600310696015,1.0019520062139202
243,LLM only,False,0.0,0.0
244,human + LLM (confidence),True,595.8682830078398,1.1917365660156796
245,human + LLM (uniform),True,471.09064832432387,0.9421812966486477
246,human only,True,550.6977937066156,1.101395587413231
247,LLM only,False,0.0,0.0
248,human + LLM (confidence),True,675.4977746352021,1.3509955492704042
249,human + LLM (uniform),True,438.477386594106,0.876954773188212
250,human only,False,490.73396816147425,0.9814679363229485
251,LLM only,False,0.0,0.0
252,human + LLM (confidence),True,648.472264657796,1.2969445293155921
253,human + LLM (uniform),True,476.93710016987785,0.9538742003397557
254,human only,False,472.6026078944637,0.9452052157889274
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),True,751.0999147890919,1.502199829578184
257,human + LLM (uniform),True,502.58398870425174,1.0051679774085034
258,human only,True,495.91288314724164,0.9918257662944833
259,LLM only,False,0.0,0.0
260,human + LLM (confidence),True,633.6988434763895,1.267397686952779
261,human + LLM (uniform),True,448.2967191514877,0.8965934383029754
262,human only,True,509.315401107436,1.018630802214872
263,LLM only,False,0.0,0.0
264,human + LLM (confidence),True,617.3857892637819,1.234771578527564
265,human + LLM (uniform),True,446.02357180136147,0.892047143602723
266,human only,True,484.2476566273887,0.9684953132547774
267,LLM only,True,0.0,0.0
268,human + LLM (confidence),True,656.893563935642,1.3137871278712838
269,human + LLM (uniform),False,453.14760598332947,0.906295211966659
270,human only,True,496.6025215534962,0.9932050431069924
271,LLM only,False,0.0,0.0
272,human + LLM (confidence),True,627.5981719935999,1.2551963439871998
273,human + LLM (uniform),True,408.82461541071535,0.8176492308214307
274,human only,True,497.39712862517524,0.9947942572503505
275,LLM only,False,0.0,0.0
276,human + LLM (confidence),True,702.8118349120916,1.4056236698241833
277,human + LLM (uniform),True,434.80058083909165,0.8696011616781834
278,human only,False,519.8744887917301,1.03974897758346
279,LLM only,True,0.0,0.0
280,human + LLM (confidence),True,683.0912462483421,1.3661824924966843
281,human + LLM (uniform),True,429.0607068233693,0.8581214136467386
282,human only,True,531.6462715969005,1.0632925431938012
283,LLM only,False,0.0,0.0
284,human + LLM (confidence),True,584.762905876486,1.169525811752972
285,human + LLM (uniform),True,459.3103222154629,0.9186206444309258
286,human only,True,495.368996749712,0.9907379934994239
287,LLM only,False,0.0,0.0
288,human + LLM (confidence),True,636.7319858529585,1.2734639717059169
289,human + LLM (uniform),True,384.08784400791217,0.7681756880158244
290,human only,True,482.7697089746114,0.9655394179492227
291,LLM only,False,0.0,0.0
292,human + LLM (confidence),True,608.5063799017711,1.217012759803542
293,human + LLM (uniform),True,545.9243250206894,1.0918486500413787
294,human only,True,541.5173515902761,1.0830347031805523
295,LLM only,False,0.0,0.0
296,human + LLM (confidence),True,609.6777021999043,1.2193554043998085
297,human + LLM (uniform),True,447.52470115260337,0.8950494023052067
298,human only,True,525.0545742507616,1.050109148501523
299,LLM only,False,0.0,0.0
300,human + LLM (confidence),False,634.2176436325599,1.2684352872651197
301,human + LLM (uniform),True,454.6113568716634,0.9092227137433269
302,human only,True,511.2425867347268,1.0224851734694536
303,LLM only,True,0.0,0.0
304,human + LLM (confidence),True,674.2036784718588,1.3484073569437176
305,human + LLM (uniform),True,359.26554661393686,0.7185310932278737
306,human only,True,469.6687164676305,0.939337432935261
307,LLM only,True,0.0,0.0
308,human + LLM (confidence),True,604.7706719227772,1.2095413438455545
309,human + LLM (uniform),False,382.98861558514056,0.7659772311702812
310,human only,True,483.7970945711088,0.9675941891422176
311,LLM only,False,0.0,0.0
312,human + LLM (confidence),True,740.4121359921713,1.4808242719843427
313,human + LLM (uniform),True,457.9407731096973,0.9158815462193947
314,human only,True,464.63745365302947,0.9292749073060589
315,LLM only,True,0.0,0.0
316,human + LLM (confidence),True,659.2942001478859,1.318588400295772
317,human + LLM (uniform),True,475.87457000744445,0.9517491400148889
318,human only,True,475.01362458883364,0.9500272491776672
319,LLM only,False,0.0,0.0
320,human + LLM (confidence),True,651.6636201789557,1.3033272403579115
321,human + LLM (uniform),True,405.9357629026251,0.8118715258052501
322,human only,True,489.6486493647731,0.9792972987295463
323,LLM only,True,0.0,0.0
324,human + LLM (confidence),True,659.53948675379,1.31907897350758
325,human + LLM (uniform),True,369.81337148531185,0.7396267429706237
326,human only,False,460.76247167467073,0.9215249433493414
327,LLM only,False,0.0,0.0
328,human + LLM (confidence),True,632.7081110047085,1.265416222009417
329,human + LLM (uniform),True,458.0156800131034,0.9160313600262068
330,human only,True,509.8523140482195,1.019704628096439
331,LLM only,True,0.0,0.0
332,human + LLM (confidence),True,609.7162981929839,1.2194325963859678
333,human + LLM (uniform),True,458.3657233464959,0.9167314466929918
334,human only,True,431.87906331579006,0.8637581266315801
335,LLM only,False,0.0,0.0
336,human + LLM (confidence),True,664.8601376859909,1.329720275371982
337,human + LLM (uniform),True,449.66060252293295,0.8993212050458659
338,human only,True,526.6754140149255,1.0533508280298511
339,LLM only,False,0.0,0.0
340,human + LLM (confidence),True,619.9024488782007,1.2398048977564016
341,human + LLM (uniform),True,480.3022632437869,0.9606045264875738
342,human only,True,495.7011496205311,0.9914022992410623
343,LLM only,False,0.0,0.0
344,human + LLM (confidence),True,648.5909758728739,1.2971819517457477
345,human + LLM (uniform),True,467.08879220773275,0.9341775844154655
346,human only,True,499.1483125114313,0.9982966250228626
347,LLM only,True,0.0,0.0
348,human + LLM (confidence),True,659.0395985305912,1.3180791970611825
349,human + LLM (uniform),True,479.1034044062625,0.958206808812525
350,human only,True,522.3530889222061,1.0447061778444122
351,LLM only,True,0.0,0.0
352,human + LLM (confidence),True,759.0242238032423,1.5180484476064846
353,human + LLM (uniform),True,505.1513092111329,1.0103026184222659
354,human only,True,566.321299758862,1.132642599517724
355,LLM only,False,0.0,0.0
356,human + LLM (confidence),True,678.861350864502,1.3577227017290041
357,human + LLM (uniform),True,387.9040062312241,0.7758080124624482
358,human only,True,436.8204902161425,0.873640980432285
359,LLM only,True,0.0,0.0
360,human + LLM (confidence),True,640.4437368700396,1.2808874737400793
361,human + LLM (uniform),True,577.8269320552141,1.1556538641104281
362,human only,True,512.1053126419467,1.0242106252838934
363,LLM only,True,0.0,0.0
364,human + LLM (confidence),True,669.560691699791,1.339121383399582
365,human + LLM (uniform),True,443.0026993386973,0.8860053986773946
366,human only,True,469.7178346162343,0.9394356692324686
367,LLM only,False,0.0,0.0
368,human + LLM (confidence),True,648.5698220864814,1.2971396441729628
369,human + LLM (uniform),True,400.02377355154505,0.8000475471030901
370,human only,True,498.19204368164844,0.9963840873632969
371,LLM only,True,0.0,0.0
372,human + LLM (confidence),True,657.9361992953934,1.3158723985907868
373,human + LLM (uniform),True,409.0192431556829,0.8180384863113658
374,human only,True,446.7213747794272,0.8934427495588544
375,LLM only,False,0.0,0.0
376,human + LLM (confidence),True,681.0699739900069,1.3621399479800138
377,human + LLM (uniform),True,438.41098295409336,0.8768219659081867
378,human only,True,486.85391967557166,0.9737078393511434
379,LLM only,False,0.0,0.0
380,human + LLM (confidence),True,563.9295699110706,1.1278591398221414
381,human + LLM (uniform),True,482.86881734465646,0.965737634689313
382,human only,True,507.3423048053389,1.0146846096106779
383,LLM only,False,0.0,0.0
384,human + LLM (confidence),False,681.5516294910839,1.3631032589821677
385,human + LLM (uniform),True,390.93614794408876,0.7818722958881775
386,human only,True,498.6422882460156,0.9972845764920312
387,LLM only,False,0.0,0.0
388,human + LLM (confidence),True,671.7681509194758,1.3435363018389517
389,human + LLM (uniform),True,493.3143277136846,0.9866286554273691
390,human only,True,540.5468915897576,1.081093783179515
391,LLM only,False,0.0,0.0
392,human + LLM (confidence),True,585.0500244080628,1.1701000488161255
393,human + LLM (uniform),True,419.29571208735933,0.8385914241747187
394,human only,True,492.2070309192714,0.9844140618385429
395,LLM only,True,0.0,0.0
396,human + LLM (confidence),True,747.1411284637826,1.4942822569275651
397,human + LLM (uniform),True,444.04121777945113,0.8880824355589023
398,human only,True,489.5076821783734,0.9790153643567467
399,LLM only,False,0.0,0.0
