,estimator,coverage,effective sample size,rel. ESS
97,human + LLM (uniform),True,837.5520256952582,1.6751040513905164
98,human only,True,492.39870788301266,0.9847974157660253
99,LLM only,False,0.0,0.0
100,human + LLM (confidence),True,861.7409115740838,1.7234818231481677
101,human + LLM (uniform),True,795.7124335135827,1.5914248670271653
102,human only,True,501.3431347804551,1.0026862695609102
103,LLM only,False,0.0,0.0
104,human + LLM (confidence),True,800.3180466599829,1.6006360933199657
105,human + LLM (uniform),True,841.7648271646611,1.6835296543293223
106,human only,True,527.9586195031691,1.055917239006338
107,LLM only,True,0.0,0.0
108,human + LLM (confidence),True,717.0065123322286,1.4340130246644571
109,human + LLM (uniform),False,839.9751449904959,1.6799502899809917
110,human only,True,522.8839892534081,1.0457679785068161
111,LLM only,True,0.0,0.0
112,human + LLM (confidence),True,830.7901646706847,1.6615803293413693
113,human + LLM (uniform),True,859.2158922471573,1.7184317844943147
114,human only,True,535.7818340303046,1.071563668060609
115,LLM only,True,0.0,0.0
116,human + LLM (confidence),True,824.5608118599514,1.649121623719903
117,human + LLM (uniform),True,770.6366579539085,1.5412733159078171
118,human only,True,473.5409273129179,0.9470818546258358
119,LLM only,True,0.0,0.0
120,human + LLM (confidence),True,802.2776871670354,1.6045553743340708
121,human + LLM (uniform),True,820.9091045420037,1.6418182090840072
122,human only,True,527.9586195031691,1.055917239006338
123,LLM only,True,0.0,0.0
124,human + LLM (confidence),True,801.9962901825445,1.603992580365089
125,human + LLM (uniform),True,861.5217169884882,1.7230434339769762
126,human only,True,549.4156710608119,1.0988313421216238
127,LLM only,True,0.0,0.0
128,human + LLM (confidence),True,819.5350541593766,1.6390701083187533
129,human + LLM (uniform),True,811.1210680596018,1.6222421361192036
130,human only,True,515.4744358989059,1.0309488717978117
131,LLM only,True,0.0,0.0
132,human + LLM (confidence),True,845.4634944765951,1.6909269889531902
133,human + LLM (uniform),True,819.0492734989675,1.638098546997935
134,human only,True,515.474435898906,1.030948871797812
135,LLM only,True,0.0,0.0
136,human + LLM (confidence),True,904.0737591232698,1.8081475182465396
137,human + LLM (uniform),True,845.2847272711417,1.6905694545422834
138,human only,True,494.6006939881926,0.9892013879763851
139,LLM only,True,0.0,0.0
140,human + LLM (confidence),False,769.3456419041155,1.538691283808231
141,human + LLM (uniform),True,848.2636472502236,1.6965272945004473
142,human only,True,458.1092065007985,0.916218413001597
143,LLM only,True,0.0,0.0
144,human + LLM (confidence),True,819.2121621151426,1.6384243242302852
145,human + LLM (uniform),True,754.6796348593957,1.5093592697187914
146,human only,True,508.29770704294936,1.0165954140858988
147,LLM only,True,0.0,0.0
148,human + LLM (confidence),True,787.7382097410995,1.5754764194821989
149,human + LLM (uniform),True,776.6165287492187,1.5532330574984374
150,human only,True,533.1453122080496,1.0662906244160992
151,LLM only,False,0.0,0.0
152,human + LLM (confidence),False,876.0366041637151,1.7520732083274302
153,human + LLM (uniform),True,795.2322405713467,1.5904644811426933
154,human only,True,543.8698781294624,1.0877397562589248
155,LLM only,True,0.0,0.0
156,human + LLM (confidence),True,834.2587796425713,1.6685175592851427
157,human + LLM (uniform),True,831.2845929218312,1.6625691858436624
158,human only,True,520.3875822357383,1.0407751644714764
159,LLM only,True,0.0,0.0
160,human + LLM (confidence),False,793.4509622795814,1.586901924559163
161,human + LLM (uniform),True,829.6521688936035,1.659304337787207
162,human only,True,549.4156710608117,1.0988313421216236
163,LLM only,True,0.0,0.0
164,human + LLM (confidence),True,768.3657685896203,1.5367315371792407
165,human + LLM (uniform),True,782.1450221900704,1.5642900443801409
166,human only,True,485.9245366330752,0.9718490732661504
167,LLM only,True,0.0,0.0
168,human + LLM (confidence),True,843.9253069526887,1.6878506139053775
169,human + LLM (uniform),True,844.076582372997,1.688153164745994
170,human only,True,503.63727298732533,1.0072745459746506
171,LLM only,True,0.0,0.0
172,human + LLM (confidence),True,810.6324671055972,1.6212649342111944
173,human + LLM (uniform),True,817.8223539892878,1.6356447079785754
174,human only,True,533.1453122080496,1.0662906244160992
175,LLM only,True,0.0,0.0
176,human + LLM (confidence),False,880.6833805660373,1.7613667611320745
177,human + LLM (uniform),True,834.3005266892994,1.6686010533785989
178,human only,True,490.21890432201116,0.9804378086440223
179,LLM only,True,0.0,0.0
180,human + LLM (confidence),True,763.8078384933477,1.5276156769866955
181,human + LLM (uniform),True,839.5906522627334,1.6791813045254669
182,human only,True,510.6647528265603,1.0213295056531206
183,LLM only,True,0.0,0.0
184,human + LLM (confidence),True,756.622102357287,1.513244204714574
185,human + LLM (uniform),True,846.0240909964524,1.6920481819929047
186,human only,True,515.474435898906,1.030948871797812
187,LLM only,True,0.0,0.0
188,human + LLM (confidence),True,738.710400272696,1.477420800545392
189,human + LLM (uniform),True,767.6871471643689,1.5353742943287378
190,human only,True,473.5409273129179,0.9470818546258358
191,LLM only,True,0.0,0.0
192,human + LLM (confidence),True,814.3940553309584,1.6287881106619169
193,human + LLM (uniform),True,736.0396328158873,1.4720792656317747
194,human only,True,494.60069398819263,0.9892013879763852
195,LLM only,True,0.0,0.0
196,human + LLM (confidence),True,901.9562368838957,1.8039124737677914
197,human + LLM (uniform),True,844.9562038416551,1.6899124076833103
198,human only,True,494.6006939881926,0.9892013879763851
199,LLM only,True,0.0,0.0
200,human + LLM (confidence),True,826.5743647439969,1.6531487294879936
201,human + LLM (uniform),True,808.0565274653045,1.616113054930609
202,human only,True,538.4477742746187,1.0768955485492375
203,LLM only,True,0.0,0.0
204,human + LLM (confidence),True,742.9097695743142,1.4858195391486284
205,human + LLM (uniform),True,777.2620482247435,1.5545240964494869
206,human only,True,481.7150382902682,0.9634300765805364
207,LLM only,True,0.0,0.0
208,human + LLM (confidence),True,769.3181579448792,1.5386363158897585
209,human + LLM (uniform),True,764.0620441059272,1.5281240882118543
210,human only,True,481.7150382902682,0.9634300765805364
211,LLM only,True,0.0,0.0
212,human + LLM (confidence),True,930.969754116878,1.861939508233756
213,human + LLM (uniform),True,827.0356448709683,1.6540712897419367
214,human only,True,483.80933442543704,0.9676186688508741
215,LLM only,False,0.0,0.0
216,human + LLM (confidence),True,816.8577242617964,1.6337154485235927
217,human + LLM (uniform),True,867.1847821579122,1.7343695643158243
218,human only,False,572.9233782622956,1.1458467565245913
219,LLM only,True,0.0,0.0
220,human + LLM (confidence),True,790.0690833747764,1.5801381667495527
221,human + LLM (uniform),True,757.240577645346,1.514481155290692
222,human only,True,488.0609546374711,0.9761219092749422
223,LLM only,True,0.0,0.0
224,human + LLM (confidence),True,783.8542444059594,1.5677084888119188
225,human + LLM (uniform),True,750.1998959792127,1.5003997919584253
226,human only,True,471.546721027415,0.94309344205483
227,LLM only,True,0.0,0.0
228,human + LLM (confidence),True,902.5035583509564,1.8050071167019128
229,human + LLM (uniform),True,823.9403459868659,1.6478806919737317
230,human only,True,496.82519793992975,0.9936503958798595
231,LLM only,True,0.0,0.0
232,human + LLM (confidence),True,884.5443313886925,1.769088662777385
233,human + LLM (uniform),True,816.0540287885516,1.6321080575771032
234,human only,True,479.64134451302147,0.959282689026043
235,LLM only,True,0.0,0.0
236,human + LLM (confidence),True,867.8123841290584,1.7356247682581167
237,human + LLM (uniform),True,854.891838632425,1.70978367726485
238,human only,True,496.8251979399298,0.9936503958798596
239,LLM only,True,0.0,0.0
240,human + LLM (confidence),True,836.6615159672232,1.6733230319344463
241,human + LLM (uniform),True,842.9229596272937,1.6858459192545874
242,human only,True,513.0568641477121,1.0261137282954242
243,LLM only,True,0.0,0.0
244,human + LLM (confidence),True,781.1346566776994,1.5622693133553986
245,human + LLM (uniform),True,849.1216951997125,1.698243390399425
246,human only,True,533.1453122080496,1.0662906244160992
247,LLM only,True,0.0,0.0
248,human + LLM (confidence),True,808.4192885208367,1.6168385770416736
249,human + LLM (uniform),True,795.2322405713468,1.5904644811426936
250,human only,True,483.80933442543704,0.9676186688508741
251,LLM only,True,0.0,0.0
252,human + LLM (confidence),True,798.6430918404394,1.5972861836808787
253,human + LLM (uniform),True,725.2542646030737,1.4505085292061475
254,human only,True,527.9586195031691,1.055917239006338
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),True,829.9027499779781,1.6598054999559564
257,human + LLM (uniform),True,811.8018501246805,1.623603700249361
258,human only,True,525.4075220305208,1.0508150440610415
259,LLM only,True,0.0,0.0
260,human + LLM (confidence),True,917.8754337429998,1.8357508674859997
261,human + LLM (uniform),True,855.9200592752798,1.7118401185505596
262,human only,True,508.29770704294936,1.0165954140858988
263,LLM only,True,0.0,0.0
264,human + LLM (confidence),True,882.3351299946862,1.7646702599893724
265,human + LLM (uniform),True,821.8870970566875,1.643774194113375
266,human only,True,505.95534003985466,1.0119106800797093
267,LLM only,True,0.0,0.0
268,human + LLM (confidence),True,849.8535615442529,1.6997071230885057
269,human + LLM (uniform),True,790.4847583356706,1.5809695166713411
270,human only,True,475.55457835680215,0.9511091567136043
271,LLM only,True,0.0,0.0
272,human + LLM (confidence),True,848.3087176707852,1.6966174353415704
273,human + LLM (uniform),True,827.0356448709683,1.6540712897419367
274,human only,True,490.21890432201116,0.9804378086440223
275,LLM only,True,0.0,0.0
276,human + LLM (confidence),True,739.4494122682944,1.4788988245365888
277,human + LLM (uniform),True,796.7158406682861,1.593431681336572
278,human only,True,488.0609546374711,0.9761219092749422
279,LLM only,True,0.0,0.0
280,human + LLM (confidence),True,861.9464051814077,1.7238928103628155
281,human + LLM (uniform),False,763.9564092889942,1.5279128185779884
282,human only,True,499.0725618435008,0.9981451236870016
283,LLM only,True,0.0,0.0
284,human + LLM (confidence),True,846.767299522396,1.693534599044792
285,human + LLM (uniform),True,768.5161943246774,1.5370323886493547
286,human only,True,481.7150382902682,0.9634300765805364
287,LLM only,True,0.0,0.0
288,human + LLM (confidence),True,822.1817149635106,1.6443634299270211
289,human + LLM (uniform),True,820.9091045420037,1.6418182090840072
290,human only,True,465.67803899910535,0.9313560779982107
291,LLM only,True,0.0,0.0
292,human + LLM (confidence),True,775.9794248636376,1.5519588497272752
293,human + LLM (uniform),True,808.9280687760112,1.6178561375520224
294,human only,True,477.587955243859,0.9551759104877181
295,LLM only,True,0.0,0.0
296,human + LLM (confidence),True,751.5312129025148,1.5030624258050296
297,human + LLM (uniform),True,836.4783649361923,1.6729567298723846
298,human only,True,513.0568641477121,1.0261137282954242
299,LLM only,True,0.0,0.0
300,human + LLM (confidence),True,948.7279821712987,1.8974559643425972
301,human + LLM (uniform),True,770.6366579539085,1.5412733159078171
302,human only,True,517.9178713231322,1.0358357426462643
303,LLM only,True,0.0,0.0
304,human + LLM (confidence),True,784.9576687063491,1.5699153374126982
305,human + LLM (uniform),True,804.9218953078378,1.6098437906156755
306,human only,True,517.9178713231323,1.0358357426462645
307,LLM only,True,0.0,0.0
308,human + LLM (confidence),True,820.5512116076006,1.6411024232152012
309,human + LLM (uniform),False,735.9416038470996,1.4718832076941992
310,human only,True,492.3987078830128,0.9847974157660255
311,LLM only,False,0.0,0.0
312,human + LLM (confidence),True,745.9270225112504,1.4918540450225006
313,human + LLM (uniform),True,873.7679226623969,1.7475358453247938
314,human only,False,552.2362659639283,1.1044725319278565
315,LLM only,False,0.0,0.0
316,human + LLM (confidence),True,746.0764959636508,1.4921529919273016
317,human + LLM (uniform),True,775.6765766956587,1.5513531533913174
318,human only,True,479.6413445130215,0.9592826890260431
319,LLM only,True,0.0,0.0
320,human + LLM (confidence),True,808.6025235348412,1.6172050470696824
321,human + LLM (uniform),True,796.5187843671498,1.5930375687342997
322,human only,True,499.0725618435008,0.9981451236870016
323,LLM only,True,0.0,0.0
324,human + LLM (confidence),False,899.4179920760758,1.7988359841521517
325,human + LLM (uniform),True,871.6553521537282,1.7433107043074565
326,human only,True,485.92453663307526,0.9718490732661506
327,LLM only,True,0.0,0.0
328,human + LLM (confidence),True,813.3629781049636,1.6267259562099272
329,human + LLM (uniform),True,863.6788494059783,1.7273576988119566
330,human only,True,527.9586195031691,1.055917239006338
331,LLM only,True,0.0,0.0
332,human + LLM (confidence),True,799.8371686638961,1.5996743373277922
333,human + LLM (uniform),True,767.3555869891252,1.5347111739782504
334,human only,True,501.343134780455,1.00268626956091
335,LLM only,True,0.0,0.0
336,human + LLM (confidence),True,738.0316676720279,1.4760633353440558
337,human + LLM (uniform),True,731.9589177967362,1.4639178355934723
338,human only,True,494.6006939881925,0.989201387976385
339,LLM only,True,0.0,0.0
340,human + LLM (confidence),False,985.5864516799193,1.9711729033598386
341,human + LLM (uniform),True,765.2627702721709,1.5305255405443419
342,human only,True,522.883989253408,1.045767978506816
343,LLM only,True,0.0,0.0
344,human + LLM (confidence),True,934.8709249472422,1.8697418498944844
345,human + LLM (uniform),True,823.3742529097556,1.646748505819511
346,human only,True,517.9178713231322,1.0358357426462643
347,LLM only,True,0.0,0.0
348,human + LLM (confidence),True,815.7396963763833,1.6314793927527667
349,human + LLM (uniform),True,848.2636472502235,1.696527294500447
350,human only,True,517.9178713231322,1.0358357426462643
351,LLM only,True,0.0,0.0
352,human + LLM (confidence),True,791.644027384415,1.5832880547688302
353,human + LLM (uniform),True,691.6496332717221,1.3832992665434443
354,human only,True,458.10920650079856,0.9162184130015971
355,LLM only,True,0.0,0.0
356,human + LLM (confidence),True,725.6234894898463,1.4512469789796927
357,human + LLM (uniform),True,843.8373869359548,1.6876747738719096
358,human only,False,582.3278411015796,1.164655682203159
359,LLM only,True,0.0,0.0
360,human + LLM (confidence),True,881.9434477266083,1.7638868954532165
361,human + LLM (uniform),True,789.8392459239544,1.5796784918479088
362,human only,True,477.587955243859,0.9551759104877181
363,LLM only,True,0.0,0.0
364,human + LLM (confidence),False,942.7026755470034,1.8854053510940068
365,human + LLM (uniform),True,740.172173752687,1.480344347505374
366,human only,True,485.92453663307526,0.9718490732661506
367,LLM only,True,0.0,0.0
368,human + LLM (confidence),True,746.2315918623584,1.4924631837247169
369,human + LLM (uniform),True,747.6831020482625,1.495366204096525
370,human only,True,501.343134780455,1.00268626956091
371,LLM only,True,0.0,0.0
372,human + LLM (confidence),True,822.2438696514546,1.6444877393029091
373,human + LLM (uniform),True,765.2627702721711,1.5305255405443423
374,human only,True,485.9245366330753,0.9718490732661507
375,LLM only,True,0.0,0.0
376,human + LLM (confidence),False,887.8492757763014,1.7756985515526027
377,human + LLM (uniform),True,855.8324331707323,1.7116648663414646
378,human only,True,530.5377301411227,1.0610754602822454
379,LLM only,True,0.0,0.0
380,human + LLM (confidence),True,777.8110870662338,1.5556221741324676
381,human + LLM (uniform),False,824.7626198398265,1.649525239679653
382,human only,True,527.9586195031691,1.055917239006338
383,LLM only,True,0.0,0.0
384,human + LLM (confidence),True,858.1974725372595,1.716394945074519
385,human + LLM (uniform),True,672.045256104657,1.344090512209314
386,human only,True,461.8578888298602,0.9237157776597203
387,LLM only,True,0.0,0.0
388,human + LLM (confidence),True,822.1579247978915,1.644315849595783
389,human + LLM (uniform),True,814.9426582703794,1.6298853165407587
390,human only,True,546.6270534061894,1.0932541068123787
391,LLM only,False,0.0,0.0
392,human + LLM (confidence),True,873.2529269553113,1.7465058539106226
393,human + LLM (uniform),True,860.3857648843228,1.7207715297686457
394,human only,True,535.7818340303046,1.071563668060609
395,LLM only,True,0.0,0.0
396,human + LLM (confidence),True,757.9970700021661,1.5159941400043322
397,human + LLM (uniform),True,742.8525172394329,1.4857050344788658
398,human only,True,458.1092065007985,0.916218413001597
399,LLM only,False,0.0,0.0
