,estimator,coverage,effective sample size,rel. ESS
108,human + LLM (confidence),True,595.5359016532014,1.191071803306403
109,human + LLM (uniform),True,514.997525230997,1.029995050461994
110,human only,True,541.3193645349439,1.0826387290698878
111,LLM only,False,0.0,0.0
112,human + LLM (confidence),True,802.0461812207753,1.6040923624415506
113,human + LLM (uniform),True,551.2825469856886,1.1025650939713771
114,human only,True,510.47592099697994,1.0209518419939598
115,LLM only,False,0.0,0.0
116,human + LLM (confidence),True,631.9499503769464,1.2638999007538927
117,human + LLM (uniform),True,527.5214428856558,1.0550428857713117
118,human only,True,538.2660559596653,1.0765321119193307
119,LLM only,False,0.0,0.0
120,human + LLM (confidence),True,725.7642193256486,1.4515284386512972
121,human + LLM (uniform),True,693.9089236852091,1.3878178473704181
122,human only,True,454.85490455817956,0.9097098091163591
123,LLM only,False,0.0,0.0
124,human + LLM (confidence),True,573.7249863092619,1.1474499726185239
125,human + LLM (uniform),True,530.5927521188269,1.0611855042376537
126,human only,True,463.70706777383526,0.9274141355476705
127,LLM only,False,0.0,0.0
128,human + LLM (confidence),True,707.3501432465779,1.4147002864931557
129,human + LLM (uniform),True,550.5568507967721,1.1011137015935442
130,human only,True,507.66306384695895,1.0153261276939178
131,LLM only,False,0.0,0.0
132,human + LLM (confidence),True,843.3816120848677,1.6867632241697355
133,human + LLM (uniform),True,520.5899717266341,1.0411799434532683
134,human only,True,570.9047201475007,1.1418094402950014
135,LLM only,False,0.0,0.0
136,human + LLM (confidence),True,612.6211932173833,1.2252423864347666
137,human + LLM (uniform),True,529.5279982458526,1.0590559964917052
138,human only,True,554.4090957705189,1.1088181915410378
139,LLM only,False,0.0,0.0
140,human + LLM (confidence),True,780.8119473178215,1.5616238946356429
141,human + LLM (uniform),True,600.6373091067395,1.201274618213479
142,human only,True,540.5398110001638,1.0810796220003276
143,LLM only,False,0.0,0.0
144,human + LLM (confidence),True,722.2240269652768,1.4444480539305538
145,human + LLM (uniform),True,827.5109509098685,1.655021901819737
146,human only,True,541.3143875733318,1.0826287751466637
147,LLM only,False,0.0,0.0
148,human + LLM (confidence),True,431.92836515311944,0.8638567303062389
149,human + LLM (uniform),True,389.48162121466066,0.7789632424293214
150,human only,True,537.9418825813786,1.0758837651627573
151,LLM only,False,0.0,0.0
152,human + LLM (confidence),True,669.2141000845012,1.3384282001690024
153,human + LLM (uniform),True,474.8372158556122,0.9496744317112245
154,human only,True,529.0058337614148,1.0580116675228297
155,LLM only,False,0.0,0.0
156,human + LLM (confidence),False,769.6339398687452,1.5392678797374904
157,human + LLM (uniform),True,532.4497478962871,1.0648994957925744
158,human only,True,479.11526815718435,0.9582305363143687
159,LLM only,False,0.0,0.0
160,human + LLM (confidence),True,465.78926644011045,0.9315785328802209
161,human + LLM (uniform),False,834.9481392173636,1.6698962784347273
162,human only,True,506.5433260908063,1.0130866521816126
163,LLM only,False,0.0,0.0
164,human + LLM (confidence),False,888.7702770844965,1.7775405541689928
165,human + LLM (uniform),True,727.4646011596848,1.4549292023193696
166,human only,True,467.3042545425548,0.9346085090851096
167,LLM only,False,0.0,0.0
168,human + LLM (confidence),True,903.3659220922744,1.8067318441845488
169,human + LLM (uniform),True,605.3923271436273,1.2107846542872547
170,human only,True,466.74219802191345,0.9334843960438269
171,LLM only,False,0.0,0.0
172,human + LLM (confidence),True,730.879190030626,1.461758380061252
173,human + LLM (uniform),True,560.9324933156256,1.1218649866312511
174,human only,True,507.8900577514287,1.0157801155028574
175,LLM only,False,0.0,0.0
176,human + LLM (confidence),True,734.7640749228415,1.469528149845683
177,human + LLM (uniform),True,558.3200038497099,1.1166400076994198
178,human only,True,549.647931329695,1.09929586265939
179,LLM only,False,0.0,0.0
180,human + LLM (confidence),True,735.0821715784481,1.4701643431568963
181,human + LLM (uniform),True,652.8259896916551,1.3056519793833101
182,human only,True,535.6922902582075,1.071384580516415
183,LLM only,False,0.0,0.0
184,human + LLM (confidence),True,670.8993191147653,1.3417986382295306
185,human + LLM (uniform),True,394.5161568666403,0.7890323137332806
186,human only,True,485.9822538950868,0.9719645077901735
187,LLM only,False,0.0,0.0
188,human + LLM (confidence),False,525.7103320420742,1.0514206640841486
189,human + LLM (uniform),True,482.6519279167312,0.9653038558334625
190,human only,True,560.4740613067191,1.1209481226134383
191,LLM only,False,0.0,0.0
192,human + LLM (confidence),True,595.5902435321245,1.191180487064249
193,human + LLM (uniform),True,387.33748687800187,0.7746749737560037
194,human only,True,444.225345686447,0.888450691372894
195,LLM only,False,0.0,0.0
196,human + LLM (confidence),True,717.0478527534741,1.4340957055069483
197,human + LLM (uniform),False,1078.872024077919,2.1577440481558376
198,human only,True,431.6296653260194,0.8632593306520387
199,LLM only,False,0.0,0.0
200,human + LLM (confidence),True,458.85001189077644,0.9177000237815529
201,human + LLM (uniform),True,498.51637697285753,0.9970327539457151
202,human only,True,460.52687469539717,0.9210537493907943
203,LLM only,False,0.0,0.0
204,human + LLM (confidence),True,732.4303591815111,1.4648607183630222
205,human + LLM (uniform),True,489.1408898827697,0.9782817797655394
206,human only,True,557.9508186859407,1.1159016373718813
207,LLM only,False,0.0,0.0
208,human + LLM (confidence),True,824.440534007763,1.648881068015526
209,human + LLM (uniform),True,645.7042908277525,1.291408581655505
210,human only,True,413.50404788913283,0.8270080957782656
211,LLM only,False,0.0,0.0
212,human + LLM (confidence),True,981.6168696211638,1.9632337392423276
213,human + LLM (uniform),True,556.1911621746277,1.1123823243492554
214,human only,True,490.4193078305302,0.9808386156610605
215,LLM only,False,0.0,0.0
216,human + LLM (confidence),True,543.1592892075001,1.0863185784150002
217,human + LLM (uniform),True,574.1554999884753,1.1483109999769505
218,human only,True,474.46874499361826,0.9489374899872365
219,LLM only,False,0.0,0.0
220,human + LLM (confidence),True,677.1919095509817,1.3543838191019633
221,human + LLM (uniform),True,553.3597433094234,1.1067194866188468
222,human only,True,571.6974383445148,1.1433948766890296
223,LLM only,False,0.0,0.0
224,human + LLM (confidence),True,757.1964223476317,1.5143928446952635
225,human + LLM (uniform),True,527.7583016810204,1.0555166033620407
226,human only,True,446.55319556785946,0.8931063911357189
227,LLM only,False,0.0,0.0
228,human + LLM (confidence),True,670.478869305997,1.340957738611994
229,human + LLM (uniform),True,521.8071746634085,1.043614349326817
230,human only,True,474.13150904069556,0.9482630180813911
231,LLM only,False,0.0,0.0
232,human + LLM (confidence),True,755.555534935882,1.5111110698717638
233,human + LLM (uniform),True,654.4109293773553,1.3088218587547105
234,human only,True,472.6011245336144,0.9452022490672287
235,LLM only,False,0.0,0.0
236,human + LLM (confidence),True,558.044193696227,1.116088387392454
237,human + LLM (uniform),True,569.6316778870771,1.1392633557741543
238,human only,True,518.9014188791657,1.0378028377583315
239,LLM only,False,0.0,0.0
240,human + LLM (confidence),False,635.4112559372528,1.2708225118745056
241,human + LLM (uniform),True,473.0037468769429,0.9460074937538858
242,human only,True,429.11126039224064,0.8582225207844812
243,LLM only,False,0.0,0.0
244,human + LLM (confidence),True,691.3947310813242,1.3827894621626482
245,human + LLM (uniform),True,803.289432404423,1.606578864808846
246,human only,True,460.9749111165878,0.9219498222331756
247,LLM only,False,0.0,0.0
248,human + LLM (confidence),False,635.8858233430323,1.2717716466860645
249,human + LLM (uniform),True,496.937584091827,0.993875168183654
250,human only,True,529.3856420788582,1.0587712841577164
251,LLM only,False,0.0,0.0
252,human + LLM (confidence),True,582.2838067002892,1.1645676134005785
253,human + LLM (uniform),True,727.3267428986845,1.454653485797369
254,human only,True,474.6610552247054,0.9493221104494108
255,LLM only,False,0.0,0.0
256,human + LLM (confidence),False,551.6930251229295,1.103386050245859
257,human + LLM (uniform),True,712.5173262489794,1.425034652497959
258,human only,True,485.8537918503027,0.9717075837006054
259,LLM only,False,0.0,0.0
260,human + LLM (confidence),True,839.0696463296154,1.6781392926592307
261,human + LLM (uniform),True,681.9557789960664,1.3639115579921328
262,human only,True,496.07461031010695,0.9921492206202139
263,LLM only,False,0.0,0.0
264,human + LLM (confidence),True,647.1134593206364,1.2942269186412727
265,human + LLM (uniform),True,699.5391596800098,1.3990783193600196
266,human only,True,447.7228715946873,0.8954457431893746
267,LLM only,False,0.0,0.0
268,human + LLM (confidence),True,422.3920154831528,0.8447840309663056
269,human + LLM (uniform),True,394.17042330363273,0.7883408466072654
270,human only,True,552.2030227288741,1.1044060454577482
271,LLM only,False,0.0,0.0
272,human + LLM (confidence),True,724.4795100570802,1.4489590201141604
273,human + LLM (uniform),True,642.8351140203935,1.285670228040787
274,human only,True,447.58646128792566,0.8951729225758513
275,LLM only,False,0.0,0.0
276,human + LLM (confidence),True,792.0877458856728,1.5841754917713455
277,human + LLM (uniform),True,816.2985064111111,1.6325970128222222
278,human only,True,487.7688701492064,0.9755377402984128
279,LLM only,False,0.0,0.0
280,human + LLM (confidence),True,627.0614035091751,1.25412280701835
281,human + LLM (uniform),True,644.9290425347713,1.2898580850695425
282,human only,True,528.673175738768,1.057346351477536
283,LLM only,False,0.0,0.0
284,human + LLM (confidence),True,643.8223341847315,1.2876446683694631
285,human + LLM (uniform),True,490.59216237982423,0.9811843247596485
286,human only,True,521.818135747579,1.0436362714951581
287,LLM only,False,0.0,0.0
288,human + LLM (confidence),True,514.3169355594421,1.028633871118884
289,human + LLM (uniform),True,667.5415584033906,1.3350831168067812
290,human only,True,474.87585371699635,0.9497517074339927
291,LLM only,False,0.0,0.0
292,human + LLM (confidence),True,716.1097994938348,1.4322195989876696
293,human + LLM (uniform),True,592.4385761383143,1.1848771522766286
294,human only,True,479.02866391672075,0.9580573278334414
295,LLM only,False,0.0,0.0
296,human + LLM (confidence),False,963.1029806827078,1.9262059613654154
297,human + LLM (uniform),True,644.412611301367,1.288825222602734
298,human only,True,431.7426266551312,0.8634852533102624
299,LLM only,False,0.0,0.0
300,human + LLM (confidence),True,512.8678101699537,1.0257356203399075
301,human + LLM (uniform),True,448.8794464298688,0.8977588928597375
302,human only,True,463.519811598999,0.927039623197998
303,LLM only,False,0.0,0.0
304,human + LLM (confidence),True,681.0808441534672,1.3621616883069343
305,human + LLM (uniform),True,417.76622174264895,0.8355324434852979
306,human only,True,530.8990089791607,1.0617980179583215
307,LLM only,False,0.0,0.0
308,human + LLM (confidence),True,607.387490722609,1.214774981445218
309,human + LLM (uniform),True,692.3308456704142,1.3846616913408283
310,human only,True,494.7723934397114,0.9895447868794227
311,LLM only,False,0.0,0.0
312,human + LLM (confidence),True,787.6323844274849,1.57526476885497
313,human + LLM (uniform),True,491.6766483614613,0.9833532967229226
314,human only,True,553.9471486456677,1.1078942972913353
315,LLM only,False,0.0,0.0
316,human + LLM (confidence),True,612.4614122329156,1.2249228244658312
317,human + LLM (uniform),True,570.9645337251144,1.1419290674502287
318,human only,True,513.6120463602928,1.0272240927205856
319,LLM only,False,0.0,0.0
320,human + LLM (confidence),True,740.8923437472229,1.4817846874944458
321,human + LLM (uniform),True,594.001470549204,1.1880029410984079
322,human only,True,534.6353665907707,1.0692707331815414
323,LLM only,False,0.0,0.0
324,human + LLM (confidence),True,746.1534350501685,1.492306870100337
325,human + LLM (uniform),False,713.870711234376,1.4277414224687521
326,human only,True,426.984565510239,0.853969131020478
327,LLM only,False,0.0,0.0
328,human + LLM (confidence),True,754.806919476613,1.5096138389532259
329,human + LLM (uniform),True,769.6478824526644,1.5392957649053287
330,human only,True,478.9182675110978,0.9578365350221956
331,LLM only,False,0.0,0.0
332,human + LLM (confidence),True,690.3468051263816,1.3806936102527632
333,human + LLM (uniform),True,420.1677020273905,0.8403354040547809
334,human only,True,495.89485868348964,0.9917897173669793
335,LLM only,False,0.0,0.0
336,human + LLM (confidence),True,654.2092871908321,1.3084185743816643
337,human + LLM (uniform),True,541.2033154871284,1.0824066309742568
338,human only,True,594.4719388345906,1.1889438776691812
339,LLM only,False,0.0,0.0
340,human + LLM (confidence),False,625.2115398806344,1.2504230797612688
341,human + LLM (uniform),True,421.35993209585035,0.8427198641917008
342,human only,True,499.6796978988562,0.9993593957977124
343,LLM only,False,0.0,0.0
344,human + LLM (confidence),True,390.3773521054696,0.7807547042109392
345,human + LLM (uniform),True,553.533162442788,1.107066324885576
346,human only,True,490.5061570499124,0.9810123140998248
347,LLM only,False,0.0,0.0
348,human + LLM (confidence),True,860.3981677443778,1.7207963354887557
349,human + LLM (uniform),False,934.050303371349,1.868100606742698
350,human only,True,550.7898037042229,1.1015796074084458
351,LLM only,False,0.0,0.0
352,human + LLM (confidence),True,528.0277156826509,1.0560554313653017
353,human + LLM (uniform),True,393.69164501141825,0.7873832900228365
354,human only,True,538.187156669379,1.076374313338758
355,LLM only,False,0.0,0.0
356,human + LLM (confidence),True,673.9626784032569,1.3479253568065137
357,human + LLM (uniform),True,501.47040989102135,1.0029408197820426
358,human only,True,535.3585431223613,1.0707170862447226
359,LLM only,False,0.0,0.0
360,human + LLM (confidence),True,773.8831979304159,1.5477663958608319
361,human + LLM (uniform),True,623.4374665862579,1.2468749331725157
362,human only,True,467.9866380999508,0.9359732761999017
363,LLM only,False,0.0,0.0
364,human + LLM (confidence),True,458.8464800319695,0.9176929600639391
365,human + LLM (uniform),True,498.0905814519157,0.9961811629038314
366,human only,True,519.611901603894,1.039223803207788
367,LLM only,False,0.0,0.0
368,human + LLM (confidence),False,570.5018485645043,1.1410036971290085
369,human + LLM (uniform),True,597.3443820685015,1.1946887641370032
370,human only,True,524.6135013396367,1.0492270026792734
371,LLM only,False,0.0,0.0
372,human + LLM (confidence),True,441.8053587204634,0.8836107174409268
373,human + LLM (uniform),True,506.7672659516226,1.0135345319032452
374,human only,True,519.8267822356825,1.039653564471365
375,LLM only,False,0.0,0.0
376,human + LLM (confidence),True,631.2667107112329,1.262533421422466
377,human + LLM (uniform),True,512.3082430782067,1.0246164861564133
378,human only,True,491.538043994004,0.983076087988008
379,LLM only,False,0.0,0.0
380,human + LLM (confidence),True,572.1847795713059,1.1443695591426117
381,human + LLM (uniform),False,864.440497530569,1.7288809950611381
382,human only,True,463.84231720953045,0.9276846344190609
383,LLM only,False,0.0,0.0
384,human + LLM (confidence),True,594.3997610581604,1.1887995221163208
385,human + LLM (uniform),True,795.494138636578,1.590988277273156
386,human only,True,506.99200281801535,1.0139840056360307
387,LLM only,False,0.0,0.0
388,human + LLM (confidence),True,576.3779303878079,1.1527558607756156
389,human + LLM (uniform),True,504.11689046545973,1.0082337809309194
390,human only,True,481.9637678492375,0.963927535698475
391,LLM only,False,0.0,0.0
392,human + LLM (confidence),True,680.7371842933975,1.361474368586795
393,human + LLM (uniform),True,561.3468621118378,1.1226937242236756
394,human only,True,445.32756848146954,0.8906551369629391
395,LLM only,False,0.0,0.0
396,human + LLM (confidence),True,823.1385655400321,1.6462771310800641
397,human + LLM (uniform),True,615.7685400886385,1.231537080177277
398,human only,True,514.9672131803684,1.0299344263607368
399,LLM only,False,0.0,0.0
